"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","1","0","0","0","0","0","1","0","11","Rudd, Kevin, MP","83T","N/A","N/A","N/A","N/A","—In terms of the contents of the government’s nation-building plan, there is $15 billion of investment in a building program affecting every primary school in the country. We voted for that; you voted it down.  The second element is to invest $6 billion into the biggest social housing investment the country has ever seen. We voted for that; you voted it down.","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/answer/continue[1]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","12","Pyne, Chris, MP","9V5","N/A","N/A","N/A","N/A","—Mr Speaker, I raise a point of order. The Prime Minister was not asked a question about any other issue than insulation. He was not asked about schools, he was not asked about other kinds of infrastructure. I would ask you to bring him back to the question, which was about jobs being imported overseas.","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/answer/interjection[3]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","13","Emerson, Craig, MP","83V","N/A","N/A","N/A","N/A","—Chris, our imports come from overseas and our exports are sent overseas.","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/answer/interjection[4]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","14","SPEAKER, The","10000","N/A","N/A","N/A","N/A","—The Minister for Small Business is not helping me. The question at the end of the question referred to the $42 billion package and 90,000 jobs.","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/answer/interjection[5]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","15","Rudd, Kevin, MP","83T","N/A","N/A","N/A","N/A","—The third element of the government’s nation-building plan is our intention to create energy efficient housing for the nation. That is designed to bring about a reduction in greenhouse gas emissions to the equivalent of some 49 million tonnes of GHGs, the equivalent of taking a million cars off the road. The means by which we propose to do that is to ensure that owner-occupied dwellings across the country have ceiling insulation. That is why we have embarked upon this practical program.  On the specifics of the program, I draw the Leader of the Opposition, in the interesting new twist in his engagement in this debate, to the comments by the CEO of the Insulation Council of Australia dated 13 February where the CEO says that the package will create around 4,000 jobs, and that ‘the economic multiplier will ripple well past the insulation industry’s raw material suppliers, manufacturers, installers and delivery drivers’. Let us just reflect for a moment, for example, on people who work in the retail sector in Australia. They sell products which are made in Australia and overseas. We last year decided to support retail and consumption by two sets of measures, one in the measures we released in December and again most recently which will flow through in March and April. Why? Because in each and every one of the electorates represented opposite there are shops, small shops, which sell goods that are made in Australia and overseas. But the jobs in those shops are equally important to this government whatever the product they happen to sell, because we take an interest in all those folk who depend on the continuing turnover of economic activity to actually have a job. That is why we did that. On the question of the insulation industry, again I would draw the attention of the honourable member to the statement delivered by the Insulation Council of Australia. The labour intensity of installing insulation batts is huge. The labour intensity of actually getting the stuff out to households is huge. Material suppliers: the impact there is significant. And on top of all of that we believe that those who are engaged in the domestic manufacture will be advantaged as well. It is the total jobs impact of this measure, the social housing measure and on top of that the school building measure which has underpinned the government’s determination to provide practical support for jobs at this time of the global economic recession. The government has taken decisive economic action to support the economy at a time when we are suffering assault from forces of the global economy beyond our shores. Those opposite wish to sit in their comfortable seats and do nothing.","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/answer/continue[2]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","16","Gibbons, Steve, MP","83X","Bendigo","ALP","N/A","1574","—My question is to the Minister for Families, Housing, Community Services and Indigenous Affairs. What counselling services and psychological support is the government providing for bushfire victims and their families?","Victorian Bushfires","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[4]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","17","Macklin, Jenny, MP","PG6","Jagajaga","ALP","Minister for Families, Housing, Community Services and Indigenous Affairs","1574","—I thank the member for Bendigo for his question. He has firsthand understanding of the unspeakably traumatic time that his constituents have gone through, and of course so many other Victorian families. For so many they have lost everything—parents, children, friends, neighbours—and their lives have certainly been shattered. It is going to take a very long time for them to overcome the grief and loss and dislocation from these fires. The Leader of the Opposition and the member for McEwen spoke of this eloquently yesterday.  I want to inform the House that we are working very closely with the Victorian government, in particular their Department of Human Services, putting counsellors, social workers and case managers into the fire affected communities. Centrelink has 88 professional staff in the field already, made up of 39 social workers and 49 case managers. This is an initiative which both the Prime Minister and the Premier of Victoria have been very keen to see put in place quickly. We want each fire survivor to be assigned a case manager to give them one-on-one assistance and to connect them with services, and that will include both counselling and psychological support. From next Monday, we expect to have 80 case managers in the field. That is really all about making sure that people get the support that they need. The Minister for Health and Ageing, I am pleased to say, has announced that there will be a boost to mental health support for fire victims. She has announced $7½ million extra for primary health services, support and training for professionals, increased counselling services through Lifeline and Kids Help Line, and support for local organisations to help their communities both reconnect and psychologically recover. In addition, we have provided extra money to five family relationship service providers. Each have received $40,000 extra to deliver counselling in the Bendigo area, Seymour, the Healesville and Yarra Junction area up in the north-east, and the areas around Churchill and Bunyip. I think we can all imagine just how difficult it is for families, particularly children. I have heard some horrific cases where parents had to make very difficult split-second decisions about whether to leave with their children or to put them in the care of others while they stay and fight for their homes. Some children have seen horrific sights away from their parents. It is important that both the children and their parents receive this extra support at this very difficult time. It will be the case that the physical injuries will be healed while the emotional scars take a lot, lot longer for people to recover from. We certainly intend to provide this emotional and psychological support over the long term.","Victorian Bushfires","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[4]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","18","Turnbull, Malcolm, MP","885","Wentworth","LP","N/A","1574","—My question is again to the Prime Minister, and I refer the Prime Minister to his previous answer. Why is the Prime Minister so confident that the $42 billion package will support 90,000 jobs, given that when he was asked earlier today whether the December cash splash had created any jobs at all, he said, ‘It was too early to tell?’","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[5]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","19","Rudd, Kevin, MP","83T","Griffith","ALP","Prime Minister","1574","—The government embraced the Economic Security Strategy last October; payments flowed through in December with the object of supporting consumption, in particular for the retail sector. This was at a time when retail sales across the Western world went through the floor. If you look, however, at what happened in the December quarter last year, data produced by the ABS show that retail trade rose by 3.8 per cent. I would ask honourable members to reflect on where retail sales around the world went in the December quarter last year. Furthermore, all industries had increased sales in December 2008—food retailing, 1.4; department stores, plus 8.3; clothing and soft-good retailing up 5.8; household-good retailing up 9.9; and other retailing, 2.6. Where it is actually apposite is data that I have referred to in this House before from Westfield, which, as you know, is represented both in Australia and in the United States. The Westfield data showed that spending in December 2008 was up 2.5 per cent from the previous year, in contrast with their overseas sales, which were down 14 per cent in the United States.","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[5]/answer/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","20","Turnbull, Malcolm, MP","885","N/A","N/A","N/A","N/A","—Mr Speaker, my point of order is on relevance. I have listened carefully and I have not heard the Prime Minister utter the word ‘job’ yet.","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[5]/answer/interjection[1]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","21","SPEAKER, The","10000","N/A","N/A","N/A","N/A","—Order! There is no point of order.","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[5]/answer/interjection[2]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","22","Rudd, Kevin, MP","83T","N/A","N/A","N/A","N/A","—On the question of the impact of the government’s measures, I would have thought that the Leader of the Opposition would have equated performance in the retail sector with jobs. I know that might be a novel concept for the Leader of the Opposition. With collapsing sales, as has been the case in America, Britain and elsewhere in the retail sector, the huge impact is on employment in those economies and that is already being seen. What we have done is taken action in that sector in order to support the retail community, as reflected by so many of the peak bodies from across that sector and beyond. These are practical steps which have been taken by the government with one objective: to reduce the unemployment impact, which would otherwise flow from the global economic recession. Again, I go back to the alternative: you can have a Nation Building and Jobs Plan aimed at reducing the impact of the global recession on the Australian economy and on families or the Liberal alternative, which is to let the free market rip. We have a strategy; you have an excuse.","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[5]/answer/continue/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","23","Dreyfus, Mark, MP","HWG","Isaacs","ALP","N/A","1575","—My question is to the Prime Minister. Will the Prime Minister inform the House of how the Australian government will help support those workers who lose their jobs due to the impact of the global recession?","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[6]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","24","Rudd, Kevin, MP","83T","Griffith","ALP","Prime Minister","1575","—What is unfortunate about the tonality of the formal contributions and the interjections from those opposite is they seem to delight in the economic pain of others. I would suggest to those opposite that rather than see economic trouble as equalling a political opportunity, they might contribute instead to a positive strategy to reduce the impact on families from this global economic recession, and those whose jobs are under threat through no cause associated with themselves, through no fault of their own.  The government’s Nation Building and Jobs Plan aims to do three things. Firstly, it aims to ensure the continued stability of the Australian financial sector—the double bank guarantees which we supported and those opposite in substance opposed. Secondly, there is the $42 billion plan to boost investment in critical infrastructure, including schools and housing, in order to provide jobs in the near term and important infrastructure which we need for the long term. The third part of what we are seeking to do is to support those who lose their jobs through no fault of their own. That underpins the announcements made by the Deputy Prime Minister, the Minister for Employment and Workplace Relations and me today here in Canberra. Firstly, we have announced an additional $219 million to be invested in employment services. This investment will ensure that workers made redundant receive personalised assistance and advice to help them find work as soon as possible. Under the changes, a newly redundant worker will have immediate access to intensive job assistance, equivalent to what is referred to as ‘stream 2 services’, such as: a comprehensive skills assessment, skills development training, IT support and stationery support to help with job applications, targeted referral to appropriate education and training and $550 of credit to the Employment Pathway Fund to pay for items such as computer courses, heavy vehicle licences, safety boots and uniforms. Secondly, in addition, we have today announced that we will be providing 10,000 new structural adjustment places for retrenched workers through the Productivity Places Program at a cost of $75 million. These certificate III and IV places are additional to the 701,000 places we have already committed through this program. The announcements we have made today build on this commitment and will benefit up to 58,000 out-of-trade apprentices and trainees. The key thing here is to assist people who are finding it difficult to retain their traineeship or apprenticeship under current circumstances. Thirdly, employees and group training organisations which take an out-of-trade apprentice may be entitled to receive up to an additional $2,800 per apprentice. An additional $1,800 is available for employers to group training organisations taking on an eligible out-of-trade apprentice or trainee. These are three practical measures. The third of them was announced by the Deputy Prime Minister last week. The two that I referred to at the beginning of my remarks were announced by the Deputy Prime Minister, the minister for employment and me today. What are they designed to do? They are designed to provide further forms of practical support for those who lose their jobs or whose opportunity for traineeships or apprenticeships are being undermined by the global economic recession. The government remains resolved to take further action as is necessary to support people and families who are at risk as a consequence of the global economic recession’s impact on them, their families and their jobs. We have a positive plan to support these people under these circumstances as opposed to the alternative, which seems to be a consistent threat of argument from those opposite: do nothing and complain about everything.","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[6]/answer/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","25","Opposition members","83T","Griffith","ALP","Prime Minister","1575","Opposition members interjecting—","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[6]/answer/para[6]","N/A","N/A"
"0","0","1","0","0","0","0","1","0","26","Albanese, Anthony, MP","R36","N/A","N/A","N/A","N/A","—Mr Speaker, I ask that the member opposite be asked to withdraw that, please.","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[6]/answer/interjection[1]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","27","SPEAKER, The","10000","N/A","N/A","N/A","N/A","—Regrettably, I am in the position of having heard the word but not really clearly knowing which member actually used the word.","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[6]/answer/interjection[2]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","28","Opposition members","83T","Griffith","ALP","Prime Minister","1575","Opposition members interjecting—","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[6]/answer/para[7]","N/A","N/A"
"0","0","1","0","0","0","0","1","0","29","SPEAKER, The","10000","N/A","N/A","N/A","N/A","—Order! I do not think that it assists the conduct of the House. On this occasion, because I am in this position, I regrettably have to let it ride.","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[6]/answer/interjection[3]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","30","Mr Pyne","9V5","N/A","N/A","N/A","N/A","Mr Pyne interjecting —","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[6]/answer/interjection[4]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","31","SPEAKER, The","10000","N/A","N/A","N/A","N/A","—No, I am not going to repeat the word. I do not think that assists. If the honourable member for Sturt wants to take the position seriously that he carries out on behalf of the opposition, that sort of thing does not assist. If whichever member used the word will not come up and withdraw, regrettably I have to leave it at that. In the absence of the member coming forward to withdraw, I will continue with the proceedings. I call the member for Farrer.","Nation Building and Jobs Plan","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[6]/answer/interjection[5]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","32","Ley, Sussan, MP","00AMN","Farrer","LP","N/A","1577","—My question is to the Prime Minister. I refer the Prime Minister to the 400 workers who have lost their jobs at Albury based Drivetrain Systems International as well as the company’s 300 suppliers and its locally developed hybrid transmissions left in danger of being sold overseas. Will the Prime Minister live up to his commitment to support the Australian car industry by directing money from the Green Car Innovation Fund to protect the 400 Australian workers and their families?","Employment","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[7]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","33","Rudd, Kevin, MP","83T","Griffith","ALP","Prime Minister","1577","—I thank the honourable member for her question. Any Australian worker who loses their job as a consequence of the current global economic recession—and more generally—is of direct concern to everyone who sits on this side of the House and, I assume, honourable member’s opposite as well. The practical challenge we face is how to deal with each concentration of unemployment—for example, that to which the honourable member refers—and at the same time to provide underpinning support for the economy as a whole.  On support for the economy as a whole, I have outlined to the House before, our $42 billion Nation Building and Jobs Plan. Secondly, what I have also outlined to the House on previous occasions is our $4.8 billion nation-building plan announced last year, which focused on infrastructure. Thirdly, there is the Economic Security Strategy we released last October, with payments coming out in December. Each of those measures, including in the automobile sector—these levels of support to consumption in the economy—assist overall performance in the retail sector of the economy. But, on top of that, at the end of last year the government—and from memory it was in September-October—released the $6.1 billion New Car Plan for a Greener Future. As a consequence of that plan, which we negotiated at length with the principal representative of the automobile industry in Australia and their parents abroad, we put in place the most secure investment environment possible for the automobile industry—and, as a consequence, the suppliers to that industry—going out to the year 2020. Honourable members will know the state of the auto industry around the world. The automobile industry in the United States is collapsing. The automobile industry in many parts of Europe is going through the same experience. We have also seen recent reports about the difficulties Toyota and others are experiencing within Japan. This is the reality—","Employment","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[7]/answer/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","34","Pyne, Chris, MP","9V5","N/A","N/A","N/A","N/A","—Mr Speaker, I rise on a point of order. The Prime Minister was asked a specific question about what action he would take about 400 jobs in Albury. He is not being relevant to that specific question, and I would ask you to draw him back to it.","Employment","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[7]/answer/interjection[1]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","35","SPEAKER, The","10000","N/A","N/A","N/A","N/A","—Order! The member for Sturt will resume his seat. The Prime Minister is responding to the question.","Employment","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[7]/answer/interjection[2]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","36","Mr Abbott","EZ5","N/A","N/A","N/A","N/A","Mr Abbott interjecting —","Employment","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[7]/answer/interjection[3]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","37","SPEAKER, The","10000","N/A","N/A","N/A","N/A","—The member for Warringah is warned!","Employment","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[7]/answer/interjection[4]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","38","Rudd, Kevin, MP","83T","N/A","N/A","N/A","N/A","—In response to the state of the auto industry and the auto supplies industry, wherever they are located across the country, the fact is that it is a consequence of what is happening in private credit markets. We are acting to stabilise those private credit markets, because they in turn affect the ability of consumers to buy and to access finance. On that particular note, I would draw the House’s attention to a further measure taken by the government to assist with the motor vehicle financing industry—problems brought about by the withdrawal of up to 40 per cent from the market as a consequence of the withdrawal back to the United States of various auto finance firms. Again those opposite would argue, by their interjections: do nothing about the withdrawal of those historical participants in the auto finance industry. This government is prepared to have a go, to step up to the plate and to try, to the extent possible, to fill the gap left by the withdrawal of private participants within that sector of the finance industry. That measure, plus a $6.1 billion new car plan to provide certainty out to 2020 and, on top of that, the underpinning measures contained in the Nation Building and Jobs Plan in its various stages since the end of last year: that is what we have done. Each step of the way, without virtual exception, we have been attacked by those opposite.  I note the look of glee on the face of the new Manager of Opposition Business as he and so many of his colleagues seem to take great political delight in the challenge of unemployment which now descends on the Australian economy as a consequence of the global economic crisis. We are putting forward solutions. You are simply contenting yourselves with politically opportunistic criticism.","Employment","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[7]/answer/continue/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","39","SPEAKER, The","10000","PO","N/A","N/A","1578","—I inform the House that we have present in the gallery today participants in the Inter-Parliamentary Study Program. The group includes secretaries-general and other senior staff from 15 legislatures around the world. On behalf of the House, I wish them a very warm welcome.  Honourable members —Hear, hear!","N/A","DISTINGUISHED VISITORS","/hansard/chamber.xscript/debate[3]/speech/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","40","Rea, Kerry, MP","HVR","Bonner","ALP","N/A","1578","—My question is to the Minister for Education, Minister for Employment and Workplace Relations and Minister for Social Inclusion. Would the Deputy Prime Minister outline new training options for workers who have been retrenched?","Economy","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[4]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","41","Gillard, Julia, MP","83L","Lalor","ALP","Minister for Education, Minister for Employment and Workplace Relations and Minister for Social Inclusion","1578","—I thank the member for Bonner for her question. I know that she is deeply concerned about training and skilling in her electorate and in the nation generally. As the Prime Minister has been making clear to the House, the government’s Economic Security Strategy and the Nation Building and Jobs Plan are about supporting jobs in this country. With those additional supports for jobs in this country, the government also recognises that, as a result of the global financial crisis and global recession bearing down on our economy, there will be and there have been jobs lost by Australians. The government has therefore taken a series of practical measures to assist those workers.  Last week I announced a new measure to support apprentices who find themselves out of trade. The Prime Minister and I had the opportunity to meet some young apprentices this morning. If you meet those young apprentices and you imagine a circumstance where they are one or two years into their training and find themselves without a job through no fault of their own, then obviously you would want to extend assistance to them so that they are able to secure a new opportunity in order to complete their apprenticeship. That is what our package that I announced last week is about. It devotes around $150 million of new resources to create new incentives to give those apprentices an opportunity. In addition, as the Prime Minister has outlined to the House, we announced today some new measures for redundant workers to access employment services. We have also announced—and it is my pleasure to give the details to the House—10,000 new productivity places for redundant workers. These training places build on what is already a very successful program, and they bring the total of available productivity places to 711,000. These places are there to enable people to access training in areas where skills have been short. For those workers who do find themselves redundant, we believe that the employment services measures and access to training places—with the 10,000 new places announced today—will make a practical difference and that is what we seek to do. Clearly, with the global financial crisis and global recession bearing down on this nation, the government is taking decisive action to cushion our economy from its full effects. The measures announced today are part of that.","Economy","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[4]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
