"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","1","0","0","0","0","1","0","160","0","Mr Saunderson","2J4","N/A","N/A","N/A","N/A","—Shameful!","N/A","HOUSING","/html/body/hansard/chamber.xscript/debate[13]/debate.sub1/speech[4]/interject[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","162","0","Mr JENKINS","HH4","(Scullin)","ALP","N/A","908","—It is shameful because it is not the appropriate way to act. We hear the diatribes of the Leader of the Opposition and the honourable member for Moreton who say that there is a need to do this and that but do not come up with anything concrete. They do not come up with anything that has a glimmer of compassion or thought for those who are disadvantaged, who are in need of shelter or who need such things as public housing. So we get to the nitty gritties. This matter of public importance suggests that this Government in some way has failed in the housing arena. As the Prime Minister (Mr Hawke) said in Question Time and as the Minister emphasised in his contribution to the debate, this Government is quite proud of its record in housing.  We can easily trot out statistics that support this but that is just a glib attitude. It is really a matter of looking at the underlying policy and support for those in need of support-those in need of adequate housing. When we compare our record of housing finance with that for the last full year of the Fraser Government, even under the lower figures announced last week of 118,000 commencements, we see how it stands against the all-time low figure of 105,000 commencements in 1982-83. Since the Hawke Government has been in power we have seen an increase in the number of commencements. Hopefully, if economic conditions are favourable and allow for improvement, we will see a predicted upturn of between 124,000 and 128,000 commencements in 1987-88. That is an important aspect. We look at the value of loans under this Government, the increase in their value and the increase in number of commencements. But the main thing that I want to come back to-it needs to be touched on in any debate on what the Opposition considers it will do and what this Government is doing, whether in housing, taxation or welfare and whilst the Opposition is quite disjointed and reluctant to reveal its full policies-is that the Australian public knows that, underlying any policies put forward by the coalition or the two separate conservative parties at the next election, they can be sure of one thing: That those policies will militate against the disadvantaged and ensure that the wealthy and the greedy--","N/A","HOUSING","/html/body/hansard/chamber.xscript/debate[13]/debate.sub1/speech[4]/talk.start[2]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","164","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! The discussion is concluded.","N/A","HOUSING","/html/body/hansard/chamber.xscript/debate[13]/debate.sub1/speech[4]/interject[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","166","0","Mr BARRY JONES","KH4","(Lalor-","ALP","Minister for Science and Minister Assisting the Minister for Industry, Technology and Commerce)","910","—I move:  Excise Tariff Proposals No. 3 (1987). The proposals I have tabled relate to proposed alterations to the Excise Tariff Act 1921. Excise Tariff Proposals No. 3 (1987) became operative on and from 27 February 1987. The proposals relate to goods imported for use, under Customs control, in the manufacture of excisable products, in terms of section 24 of the Excise Act 1901. When imported goods are used in the production of excisable product they become subject to the excise duty rate. However, the following difficulties can occur: In certain cases the rate of customs duty on the imported goods is greater than the rate of excise duty; in particular circumstances the imported goods are subject to the customs duty as well as the excise duty. The proposals provide for: The collection of duty on the difference between the rate of customs duty and the rate of excise duty on the imported goods used to produce the excisable goods; the elimination of the possibility of the goods incurring both customs and excise duties. What could be more reasonable than that? I commend the proposals to the House. Debate (on motion by Mr Moore) adjourned.","N/A","TARIFF PROPOSALS","/html/body/hansard/chamber.xscript/debate[14]/speech/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","JURISDICTION OF COURTS (CROSS-VESTING) BILL 1986","/html/body/hansard/chamber.xscript/debate[15]/debate.sub1[1]/proctext/para[1]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","Consideration resumed from 26 February.","N/A","JURISDICTION OF COURTS (CROSS-VESTING) BILL 1986","/html/body/hansard/chamber.xscript/debate[15]/debate.sub1[1]/proctext/para[2]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","168","0","Mr LIONEL BOWEN","ZE4","(Kingsford-Smith-","ALP","Attorney-General)","910","—by leave-Prior to the resumption of the Committee's consideration, I foreshadow some further amendments to the Jurisdiction of Courts (Cross-vesting) Bill and the Jurisdiction of Courts (Miscellaneous Amendments) Bill. Since the Bills were last debated, on 26 February, they were further considered by the Standing Committee of Attorneys-General in Adelaide on 5 March 1987. The latest amendments arise out of that consideration and from further consideration of technical points raised by Commonwealth and State draftsmen.  The first amendment is to sub-clause 6 (5) of the Jurisdiction of Courts (Cross-vesting) Bill. It will enable the Attorney-General to authorise payment of costs where an adjournment may have been granted under a corresponding State law, or partly under the State law and partly under the Commonwealth law. Under the Bill as it now stands, the Attorney-General can authorise payment of costs arising out of an adjournment of a proceeding only under the Commonwealth provision. The second amendment to the Bill is consequential on amendment 15, previously circulated, and corrects a drafting error. These two amendments are contained in the schedule of additional amendments to be moved by the Government which was circulated today. There are also to be further amendments to the Jurisdiction of Courts (Miscellaneous Amendments) Bill. I will make further comments on this matter when we deal with that Bill. At present we are dealing with the Jurisdiction of Courts (Cross-vesting) Bill. I table an explanatory memorandum which relates to the additional amendments that I have mentioned. Clauses 1 and 2-by leave-taken together.","N/A","JURISDICTION OF COURTS (CROSS-VESTING) BILL 1986","/html/body/hansard/chamber.xscript/debate[15]/debate.sub1[1]/speech[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","170","0","Mr RUDDOCK","0J4","(Dundas)","LP","N/A","911","—The Committee will recall that on the last occasion this Bill was debated I indicated that, having not had an opportunity to speak at the second reading stage and recognising that the clauses need to be dealt with one at a time at the Committee stage, I would necessarily have to make comments on every clause. Rather than delay the Committee in that way, I seek leave to make some general comments in relation to the Bill at this stage rather than on a clause.  Leave granted.  —I thank the Committee. I did want to speak in relation to the Jurisdiction of Courts (Cross-vesting) Bill because I see this as very important legislation and I have had some experience of the problems that have been occasioned as a result of courts not being able to deal with and address particular problems. The area which concerned me particularly was that of family law. It is an area with which I know the Attorney-General (Mr Lionel Bowen) is equally familiar. Because of my involvement previously as Chairman of the Joint Select Committee on the Family Law Act that looked at some of the constitutional problems where these jurisdictional difficulties arise, I want to put before the Committee the matters that the family law committee considered to ensure that the difficulties which we noted and which are to be partially addressed by this Bill are before honourable members when considering this legislation.  The purpose of this Bill is to establish a system of cross-vesting of jurisdiction between Federal, State and Territory courts in Australia. As the Attorney has told us, the Bill is the result of extensive consultations between the Commonwealth and the States in the forum of the Standing Committee of Attorneys-General. Of course, the Bill is to be complemented by each State putting in place reciprocal legislation to ensure that it operates fully. The essence of this cross-vesting arrangement is such that it will ensure that, with complementary legislation, State and Territory courts will be vested with the civil jurisdiction of the Commonwealth, except in certain limited industrial and trade practices matters, and that Federal courts will be vested with the full jurisdiction of State and Territories courts. In the area that particularly interested me, that of family law, this no doubt means that State courts, in accordance with the arrangements that this legislation will put in place, will be able to deal with family law matters, and that the Family Court of Australia will be able to deal with the full range of family matters that would ordinarily be split between the Federal courts and the State courts. The problem has arisen because the Australian Constitution empowers the Federal Government to legislate with respect to marriage and divorce and matrimonial causes, but the way in which those provisions have been interpreted has meant that certain custody, maintenance and property questions that one might ordinarily think would be dealt with by the Commonwealth, exercising its marriage and divorce powers, cannot be dealt with by the Commonwealth. That has led to very considerable hardship in a number of cases. With respect to custody, guardianship and access proceedings and also with respect to child maintenance proceedings, the High Court of Australia has held that such proceedings could validly be dealt with under a Federal Act independently of divorce proceedings, but it has ruled that such proceedings could not involve parties other than parties to a marriage. That is the reason that this difficulty arises. Very often there can be questions concerning children, property, maintenance and guardianship where parties may have been living together but where a formal marriage is not involved. Sometimes there can be children whose parents have married after the birth of the child. Also, where parties have lived together originally, children can be born in and out of wedlock and if a custody dispute arises, theoretically, the children born in wedlock would be dealt with by the Family Court and the children born out of wedlock would have to have their custody question resolved by the State courts. The nonsense of having different judges determining where children will be placed should be obvious to anyone. But the fact is that this matter has been considered over a period and the way in which the relevant laws have been interpreted has given rise to this continuing possibility. Of course, there are numbers of other areas in relation to property and the like where these problems arise. Our Committee dealt with these problems. It was very troubled about them, and it commented on them. It ought to be noted, however, that this Committee reported in 1980. As I mentioned, I had the privilege of chairing that Committee and the Attorney was a member of it when it deliberated on these questions. A great deal of evidence was presented to us that suggested that this was one of the most urgent problems facing those who are interested in reform in the family law area and that this difficulty of constitutional fragmentation of the family law scheme needed to be addressed. Many examples were given to us by the family law committees of various organisations, such as the Law Council of Australia. Australian Legal Aid Office lawyers put before us a number of the problems that existed. The Church of England Social Questions Committee talked about a number of these difficult situations. I would like to mention a couple of situations that were posed by the Church of England Social Questions Committee. It raised the question of what was to happen in particular cases regarding illegitimate, step or foster children who are outside the Federal jurisdiction. I quote from its comments to us: A widowed mother of children remarries. The second marriage fails but the second husband wishes to obtain access to the children of the first marriage with whom he has built up a relationship during the second marriage. There is no power under the Family Law Act for him to claim an order for access and he would be forced to proceed in the Supreme Court under the Ward of the Court proceedings. The second case referred to was as follows: A household consists of a child born during the marriage and a child born to one of the parents prior to marriage or born to the wife after marriage but not to the husband. For such a case the child born before marriage or after marriage but to a person other than the husband is not a child of the marriage and again jurisdiction in the Family Court does not exist. These sorts of question were raised with us over and over again and a number of solutions were suggested by the Committee in its report. In essence, we saw that there were five alternatives, which were not mutually exclusive, but which could be pressed by government. The first was to obtain a reference by the States to the Commonwealth of the relevant legislative power to overcome this jurisdictional problem. The second was to establish State family courts, similar to the one that exists in Western Australia, which would administer both State and Federal laws relating to children and property. The third was the issuing of dual commissions to judges of the Family Court to enable them to exercise, in addition to their powers under Federal law, any powers granted to them under a State law. In essence, that is what we are dealing with now. This suggestion made by the Joint Select Committee of a system of dual commissions is notionally a form of cross-vesting that is being proposed in this legislation that we are discussing today. The fourth proposal that was before us was unilateral legislative action by the Commonwealth to test before the High Court the full extent of the Commonwealth constitutional powers with respect to marriage and divorce. In relation to that point, there has been further development since the Committee reported. Matters of this sort have been before the High Court of Australia. The courts have not assisted in resolving the problem significantly in those further cases. While there may have been particular changes, the broad difficulty still remains. the fifth proposal was a referendum to amend the Australian Constitution to give the Commonwealth full legislative power to deal with all children and matrimonial property. The Committee saw the reference of powers approach as being most preferable. That was its most favoured solution. It noted that in 1975 and 1976 the Australian Constitutional Convention had resolved that certain matters be referred to the Commonwealth, including illegitimacy, adoption and maintenance. I had the privilege, along with the Attorney, of attending a Constitutional Convention meeting in Adelaide in 1983. We expected that there would be certain advances, in terms of reference of power to deal with these difficult family law questions. Regrettably, we found that there was very considerable opposition and that the States were anxious to maintain aspects of the powers that are presently before them. So after 10 years of discussion there has been no effective reference of power by the States to the Commonwealth of the constitutional provisions to enable us to legislate adequately in this area. It was the most preferred solution, but 10 years has elapsed and we have not been able to get it in place. The second solution that we suggested was the State Family Court proposal. That has been adopted very successfully in Western Australia. I have always had doubts about the establishment of separate family courts because the jurisdictional problems remain. The problem remains because there would still be appeals to a Federal system in relation to those matters that are Commonwealth responsibility, and to a State appeal court system in relation to those matters that are dealt with by State law. While there have not been many cases, I understand, from the Western Australian Family Court which have gone different ways on appeal, it is still possibly a problem. More importantly, it was not possible to establish separate family courts in each of the other States, as one would be undoing the system of family courts that had been put in place nationally. It was too difficult to unscramble the eggs. The dual commission proposal which was first put to us by the Law Council of Australia was more forcibly put by Professor P. H. Lane, Professor of Constitutional Law at Sydney University, a very eminent constitutionalist. He proposed a dual court system. If anyone is interested in seeing his paper, it is reproduced in volume 2 of the report of the Joint Select Committee on the Family Law Act. That volume contains extracts from Professor Lane's opinion entitled `A Dual Court System'. He was proposing at that point a system of ensuring that the Commonwealth jurisdiction could be exchanged with the States for theirs. It seemed to us at that time a very worthwhile proposal, and it was one that the Committee in its deliberations said, in addition to the reference of power question, ought to be taken up and pursued by the Commonwealth. The Committee stated: . . . the Committee considers that the possibility of joint commissions for federal judges or of a dual court system along the lines suggested by Professor Lane should also receive thorough examination by both the Federal and State governments. Accordingly, the Committee recommends that the governments of the States and the Commonwealth examine the possibility of issuing State Commissions to federal Family Court judges and federal Commissions to selected State judges to enable the exercise of a unified jurisdiction in family law matters throughout Australia. The other two matters that were mentioned-that is, unilateral legislative action by the Commonwealth to exploit the fullest constitutional powers with respect to laws on marriage, and also a referendum proposal-were not seen as being at all desirable. They were seen as being somewhat confrontationist with the States and for that reason were not pressed by the Committee as being the most appropriate solutions. I have wanted to draw attention in this very difficult area of family law to the problems that have arisen over time. I am sorry that it is 10 years or so since these questions were first addressed in a meaningful way and we still do not have a solution in place. But I am delighted-and I congratulate the Attorney-that at this time we are proceeding with proposals that may well enable us to overcome some of the problems occasioned by this difficulty of split jurisdiction between the Commonwealth and the States in family law matters. I note that the Attorney has drawn attention to certain problems, particularly the difficulty of forum shopping; that is, people might decide to go shopping for a particular judge who they believe will give them a more satisfactory result. Difficulties can arise with people undertaking such steps. I would certainly hope that such difficulties do not arise, because the problems in this area are enormous, without people being faced with the fact that the law cannot adequately address their problems. I certainly hope that the States will move quickly to introduce and implement their complementary legislation so that this scheme can be put in place as quickly as possible in the general way in which the Attorney is proposing and particularly in dealing with the family law problems that I have addressed. Clauses agreed to. Clause 3 (Interpretation and application).","N/A","JURISDICTION OF COURTS (CROSS-VESTING) BILL 1986","/html/body/hansard/chamber.xscript/debate[15]/debate.sub1[1]/speech[2]/talk.start[1]/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","172","0","Mr SPENDER","JJ4","(North Sydney)","LP","N/A","913","—I think that it will help if I trespass somewhat on to the other provisions of the Jurisdiction of Courts (Cross-vesting) Bill simply for the purpose of dealing expeditiously with the main point. The Opposition must move for the purpose of achieving that point a number of amendments to this Bill, and it is unnecessary to speak on each amendment. It is better to speak now and to outline our case.","N/A","JURISDICTION OF COURTS (CROSS-VESTING) BILL 1986","/html/body/hansard/chamber.xscript/debate[15]/debate.sub1[1]/speech[3]/talk.start[1]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","174","0","The DEPUTY CHAIRMAN","10000","N/A","N/A","N/A","N/A","—I think a precedent has been set and I am sure that the Minister is agreeable.","N/A","JURISDICTION OF COURTS (CROSS-VESTING) BILL 1986","/html/body/hansard/chamber.xscript/debate[15]/debate.sub1[1]/speech[3]/interject[1]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","176","0","Mr Lionel Bowen","ZE4","N/A","N/A","N/A","N/A","—Yes.","N/A","JURISDICTION OF COURTS (CROSS-VESTING) BILL 1986","/html/body/hansard/chamber.xscript/debate[15]/debate.sub1[1]/speech[3]/interject[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","178","0","Mr SPENDER","JJ4","(North Sydney)","LP","N/A","913","—It is a simple position. We commend the Attorney-General (Mr Lionel Bowen) for bringing in these Bills, at least so far as the general cross-vesting proposal is concerned. We take the view, however, that the Government should go further. While what is being done by the cross-vesting proposals is a good measure to overcome jurisdictional difficulties, it contains within it certain provisions which would reserve specialist jurisdictions. Our view, a view taken many years ago by that very great jurist, Sir Owen Dixon, is that there should be full integration between the courts. I remind the House again of what Sir Owen Dixon said when he was sworn in as Chief Justice of the High Court of Australia and when speaking of the way in which our Federal Constitution has divided judicial power between State and Federal courts. After referring to the fact that the High Court stands at the peak of the appellate jurisdiction, he said:  In saying that this represents simply the appellate tribunal and the tribunal for Federal questions in the judicial system of the Commonwealth, I do not overlook the distinction which we unfortunately maintain between State and Federal jurisdiction. This is an eighteenth century conception which we derived from the United States of America in the faithful copy which was made of their judicial institutions. It is to be hoped that at some future time it will be recognised that under the English system of law, the British system of law which we inherited, the whole body of law is antecedent to the work of any Legislature and that- and I stress these words- the courts as a whole must interpret and apply the whole body of law, so that there should be one judicial system in Australia which is neither State nor Commonwealth but a system of Australian courts administering the total body of the law. I understand that the Government has to negotiate with the States on these matters, but what Sir Owen Dixon was saying was that we are one people; as one people we should live and be judged by one system of law. While the laws may be from the various States, the laws are to be one system in the sense that they will be administered by the courts. Be they Federal courts or State courts, each would be administering the whole body of Australian law, and that is what we as one people should seek to achieve. While this legislation goes a considerable distance in overcoming problems inherent in a system which divides the courts among Federal, State and territory courts, it does not go far enough. Furthermore, at this time a constitutional commission has been set up by this Government and a committee has been chaired by Mr Justice Jackson. That committee is considering the divisions of Federal and State judicial power and is looking to what recommendations it will be making to the Government and to the people for changes in the way in which we divide the judicial system of this country. It was fine to divide it in the way it was divided back in the eighteenth or nineteenth centuries, but is it not somewhat ludicrous, to take an example that arises under this legislation, that while there is now to be concurrent jurisdiction on intellectual property-that is, the State and Federal courts are to have concurrent jurisdiction with appeals through their various State and Federal systems, depending upon where the case at first instance was heard-there is to be no concurrent jurisdiction in tax cases? Those cases are to be taken from the State courts where they presently are to the Federal courts, and the State courts are not to have any jurisdiction whatever in those cases. It would seem that given the experience of the State courts-and I shall say something about this when we come to the other Bill-it is absurd that the State courts should not have jurisdiction to deal at first instance with those matters and the matters can then become part of the ordinary appeal system. Our view is that, as is enshrined in much of this legislation, the court hears the matter at first instance, it determines the matter, and then, if an appeal is desired, it goes through the appellate system that belongs to that court. In the case of a State court it goes to the State appeal system with an application for special leave to the High Court being the final appellate measure. In the case of the Federal Court of Australia it would go through the Federal appeal system, with once again an application to the High Court for special leave to determine any outstanding matter of sufficient importance to be granted special leave. We would ask simply for one system, and that view is reflected largely in the submission that has been made to the Attorney-General from the Law Council of Australia. It is a contradiction in terms to introduce legislation to achieve cross-vesting of jurisdiction where exclusive jurisdiction has given rise to problems and then to create within that legislation or to retain exclusive jurisdictions. That is the point on which we differ from the Government. It is not a political point. It is a view about the proper operation of the Australian judicial system. I move: Clause 3, pages 2 and 3, omit the definition of ``special federal matter''.","N/A","JURISDICTION OF COURTS (CROSS-VESTING) BILL 1986","/html/body/hansard/chamber.xscript/debate[15]/debate.sub1[1]/speech[3]/talk.start[2]/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","180","0","Mr GAYLER","PG4","(Leichhardt)","ALP","N/A","914","—I wish to comment briefly on the Opposition's amendment to clause 3. I note from the list of Opposition amendments to be moved by the honourable member for North Sydney (Mr Spender) that a majority relate to special federal matters. The definition of `special federal matter' in clause 3 includes matters arising under the provision of the Trade Practices Act 1974, secondly the Administrative Decisions (Judicial Review) Act 1977, thirdly the National Crime Authority Act 1984, and fourthly the provisions of section 39b of the Judiciary Act 1903. In fact, the Bill is very much restricted to those pieces of Federal legislation. These matters are at present within the exclusive jurisdiction of the Federal Court. For example, section 39b of the Judiciary Act relates to matters in which a writ of mandamus or prohibition or an injunction is sought against certain Commonwealth officers.  The Commonwealth regards it as important that certain matters of particular significance to the Commonwealth should be within the specialist jurisdiction of the Federal Court. Notwithstanding that specialist jurisdiction will be conferred on the Federal Court, it is important to distinguish those matters of particular significance to the Commonwealth. I pose the question, which was not mentioned by the honourable member for North Sydney, whether this specialist jurisdiction prejudices the right of litigants. I would suggest it will not. It would certainly not set up any unnecessarily long delays in proceedings. It is important to acknowledge that this clause takes into account the special or particular significance of certain Commonwealth legislation. I conclude by saying that this clause has been introduced after lengthy and detailed consultations between the Commonwealth, the States and the Northern Territory in the Standing Committee of Attorneys-General. The result is a balanced and workable scheme. As I pointed out, it is restricted and it takes account of the particular significance of Commonwealth legislation.","N/A","JURISDICTION OF COURTS (CROSS-VESTING) BILL 1986","/html/body/hansard/chamber.xscript/debate[15]/debate.sub1[1]/speech[4]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","182","0","Mr LIONEL BOWEN","ZE4","(Kingsford-Smith-","ALP","Attorney-General)","915","—I thank the honourable member for North Sydney (Mr Spender) and the honourable member for Leichhardt (Mr Gayler) for their comments. In reply to the honourable member for Dundas (Mr Ruddock), who at the outset of this Committee stage raised issues which have troubled us for a long time, particularly relating to the ex-nuptial child, I point out that all States have now agreed to a reference of powers on that issue except Queensland, which objects, and Western Australia, which does not think that it is necessary. I have written to those two States asking them to reconsider the matter. In fairness I must also point out that the other four States have already introduced the legislation, so we will not have any problem in dealing with the child in any issue now, whether there is a marriage or not. This will be of some significance in handling the difficulties that the honourable member for Dundas mentioned.  The honourable member for North Sydney is right in saying that it is a pity that we have never had full integration of the courts. But that is a fact of life and there has been the issue which has developed and which has brought about cross-vesting: By interpretation the High Court of Australia has been able to say quite effectively that, where there is a Federal element in a matter, it becomes an issue for the Federal Court of Australia. This concerned the State courts because they felt that they were losing jurisdiction. Whilst I can appreciate what the honourable member has said in the terms of a concept of one system which might be able to deal with both matters, because of the history of the matter and the Federal nature, it has not developed that way and a very successful Federal Court has been established. This has created the view that this Court should be related to Federal matters. I say that not because I thought that we should be trying to take over matters that were before State courts, but because the State Attorneys-General-all of them-felt that they were losing jurisdiction by interpretation. Therefore, it was their suggestion that we have a cross-vesting scheme. Their Solicitors-General sat down with my Solicitor-General and developed this proposal. What we have here is something that all the States want us to introduce because they see it as guaranteeing them a definite role in the areas of jurisdiction. It is counterproductive to acknowledge that there can be conflict and that one can have forum shopping. Therefore, a committee of judges will look at this matter from the point of view of whether the scheme will work. We think that it will work. Jurisdiction, or the vision of jurisdiction, has been the result of negotiations between the States and the Northern Territory. It was intended that the legislation should be jurisdictionally neutral. It was not intended to alter the balance-and that is the position-but was simply to solve the problems related to uncertainties. For example, clause 5 makes detailed and comprehensive provision for transfers between courts to ensure that proceedings begun in an inappropriate court will be transferred to an appropriate one. State legislation will contain similar provisions. It is quite legitimate for us, in the Federal sphere, to retain specialist Federal jurisdiction, both original and appellate. We have the law relating to these matters which are of particular concern to the Commonwealth-for example, restrictive trade practices. At present we have exclusive jurisdiction in a number of matters and we have developed an expertise. If we did not retain our specialist Federal jurisdiction, this Bill would not be jurisdictionally neutral. It would represent a significant tip in the balance towards the States and away from the Federal courts. As the honourable member for North Sydney might know, there has been some anxiety among the judiciary about whether they will lose jurisdiction. Basically they all feel that this system will work, provided they have a monitoring role in it. I am sure that it will work. We cannot agree with the amendment because the whole concept of and basis for introducing this legislation is that the States feel that it will give them a clear-cut jurisdictional area and will clearly define what they regard as the Commonwealth area. The honourable member quite fairly mentioned the difficulties of the State courts not dealing with taxation matters as they have done up to the present time. I will say a bit more about that when we come to the Jurisdiction of Courts (Miscellaneous Amendments) Bill 1986, but it has become very clear that because of the number of taxation matters-the statistics show that another 4,000 matters are coming into the courts-the State courts are unable to deal with them and have asked that we take them away. This will be done by amendments in the next Bill. The State courts do not have the facilities to deal with those matters. That will certainly create a problem for us, but by the same token I think it is appropriate that we deal with matters which are the subject of Federal legislation. I understand what the honourable gentleman says when he asks whether we could not have one court to deal with such matters, whether they were in Federal or State jurisdiction. I think we are getting there because by reference of powers we will be able to deal with a number of matters that have been in an uncertain area by saying that what is certainly a State matter will remain a State matter and, where there is a Federal element, it will remain a Federal matter. Certainly, Federal laws will be the subject of Federal Court determination. I believe that the profession readily recognises that the Federal Court is doing well. It caters for the needs of litigants and of the profession. It has a good reputation which it is anxious to preserve in matters such as trade practice, intellectual property and taxation. In such matters the Federal Court has developed an expertise which should be retained. In summary, we are unable to accept the amendment moved by the honourable member for North Sydney on behalf of the Opposition because it would be completely contrary to what has already been agreed between the States and he would be the first to agree with me that they would be horrified to think that we had suddenly decided to go back on arrangements that had been made. In fact, the States have been pressing me and to some extent doubting my bona fides as to why I have not been able to introduce the legislation earlier. They want to see it introduced and I have given them a firm undertaking that it will be done. That applies to all the Attorneys-every one of them. There are no exceptions. The Law Council of Australia has been consulted. I do not think it would be opposed to this. It probably would be more concerned that the State courts might be too weakened, but that is a view that they alone would express. The State courts themselves want some guarantee of their jurisdiction and by this agreed method that arrangement can be adhered to. I am unable to accept the amendment moved by the honourable member. Amendment negatived. Clause agreed to. Clause 4 agreed to. Clause 5 (Transfer of proceedings).  —by leave-The Government moves the following amendments:   (1) Clause 5, page 4, line 12, omit `` (in this subsection referred to as the `other court')''.  (2) Clause 5, page 4, line 14, omit ``other court'', substitute ``Federal Court or the Family Court''.  (3) Clause 5, page 4, line 23, omit ``other court'', substitute ``Federal Court or the Family Court''.  (4) Clause 5, page 4, line 34, omit ``other court'', substitute ``Federal Court or the Family Court, as the case may be''.  (5) Clause 5, page 4, line 36, omit ``other court'', substitute ``Federal Court or the Family Court''.  (6) Clause 5, page 4, line 37, omit ``other court'', substitute ``Federal Court or the Family Court, as the case may be''.  (7) Clause 5, page 5, line 15, omit ``that other State or Territory'', substitute ``the State or Territory referred to in sub-subparagraph (a)''.  (8) Clause 5, page 5, line 43, omit ``that other court'', substitute ``the other of the courts referred to in paragraph (a)''.  (9) Clause 5, page 6, line 2, omit ``that other court'', substitute ``the other of the courts referred to in paragraph (a)''.  (10) Clause 5, page 6, line 4, omit ``that other court'', substitute ``the other of the courts referred to in paragraph (a)''.  (11) Clause 5, page 6, line 27, omit ``that State or Territory'', substitute ``the State or Territory referred to in sub-subparagraph (a)''.  (12) Clause 5, page 7, line 2, omit ``that other court'', substitute ``the other of the courts referred to in paragraph (a)''.  (13) Clause 5, page 7, line 4, omit ``that other court'', substitute ``the other of the courts referred to in paragraph (a)''.  (14) Clause 5, page 7, lines 21 to 27, omit subclause (8), substitute the following subclause: `` (8) A person who is entitled to practise as a barrister or a solicitor, or as both a barrister and a solicitor, in a court has, if a proceeding (in this subsection referred to as the `transferred proceeding') in that court is transferred to another court under a law or laws relating to cross-vesting of jurisdiction, the same entitlement to practice in relation to:  (a) the transferred proceeding; and  (b) any other proceeding out of which the transferred proceeding arises or to which the transferred proceeding is related, being another proceeding that is to be determined together with the transferred proceeding; in the other court that the person would have if the other court were a federal court exercising federal jurisdiction.''. These amendments are machinery ones and have been circulated. They are quite extensive. This clause allows for the transfer of proceedings between courts in certain specified situations. Concern was expressed by a committee of the Law Council of Australia that, until the Bill was drafted, transfer depended upon there being related proceedings pending in the second court. This was not the intention of the Commonwealth, State and Northern Territory Attorneys-General. While the Bill did give effect to the Attorneys' intention, its provisions were obscure. Amendments 1 to 13 to this clause, as circulated, are designed to clarify that provision. The right to practise is dealt with under subclause 5 (8) which provides for certain rights to practise in transferred proceedings. Following representations from the Law Council committee and discussions between the Commonwealth and State Solicitors-General, this is to be extended to cover related proceedings to be heard together with the transferred proceedings, and that is covered by amendment 14. That is the explanation for these amendments.","N/A","JURISDICTION OF COURTS (CROSS-VESTING) BILL 1986","/html/body/hansard/chamber.xscript/debate[15]/debate.sub1[1]/speech[5]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","184","0","Mr SPENDER","JJ4","(North Sydney)","LP","N/A","917","—I will be very brief. The Opposition has no objection to these amendments or, if I can say so at this stage, to any of the amendments to the Jurisdiction of Courts (Cross-vesting) Bill, save an amendment to clause 6 which will be dealt with shortly. The others are agreed to. They improve on certain problems that exist and some are simply made for drafting purposes. I think nothing further needs to be said about them.  Amendments agreed to. Clause, as amended, agreed to. Clause 6 (Special federal matters).","N/A","JURISDICTION OF COURTS (CROSS-VESTING) BILL 1986","/html/body/hansard/chamber.xscript/debate[15]/debate.sub1[1]/speech[7]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","186","0","Mr LIONEL BOWEN","ZE4","(Kingsford-Smith-","ALP","Attorney-General)","917","—I move:   (1) Clause 6, page 8, line 17, insert ``, under a corresponding provision of a law of a State or under this section and under such a provision'' after ``section''. As I understand it, sub-clause 6 of this clause permits the Attorney-General to authorise the payment of costs arising out of an adjournment of a proceeding under clause 6. Because it is possible that an adjournment will be made under a State cross-vesting law or partly under such law and partly under a Commonwealth cross-vesting law, it is desirable to amend sub-clause (6) to cover that possibility. That is the reason for the amendment.","N/A","JURISDICTION OF COURTS (CROSS-VESTING) BILL 1986","/html/body/hansard/chamber.xscript/debate[15]/debate.sub1[1]/speech[8]/talk.start/para","N/A","N/A"
