"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","1","0","0","0","1","0","14","DEAKIN, Alfred","009MD","N/A","Protectionist","N/A","352","I desire to make a communication to the House upon a matter of considerably importance to this country, and of great interest to honorable members.  The following cablegram with reference to the Marshall Islands dispute has been received by His Excellency the Governor-General from the Secretary of State for the Colonies : - Referring to your telegram of 22nd July, note received from German Government couched in conciliatory tone, main points as follow : - Acquisition of land from natives in Marshall Islands forbidden since 2888 to all persons, including Jaluit Company. Action of Governor in sanctioning lease of land to company was illegal, and has been declared void. For the present only land that can be bought or leased consists of those areas which, before German occupation, belonged to non-native owners. German Government, however, intend to extend conditions as to acquisition of native land by permitting leases of land for trading stations, so that Burns, Philp, will find it much easier to establish domicile; at the same time, instructions will be sent to Caroline Islands to grant Burns, Philp permission to lease land for trading stations, but owing to difficulty of communication between Germany and South Sea protectorates, firm must wait for permission till October. German Government, while maintaining that action in Mar-' shall Islands has not infringed Declaration of 1886, further state that they are now occupied in revision of fiscal legislation for Marshall Islands, in which guiding principle will be communicated Burns, Philp through German Consul-General at Sydney. Trust your Ministers will agree. German note seems to afford prospect of settling questions at issue with regard to future trading in Islands. Despatch follows by mail. I may say that I have taken the liberty of suggesting a speedy method by which the agents of the Jaluit Company can be reached, in order that trading rights may be granted at the earliest possible date. I have since received a telegram from Messrs. Burns, Philp, and Company, Sydney, as follows: - Acting Consul-General Germany definitely informs press has received official information that changes desired by Australia in Marshall Islands will be given effect to by October1st, and instructions that effect now on way to Jaluit. This is satisfactory, we presume settlement claim compensation will follow is due course.","N/A","TRADE WITH THE MARSHALL ISLANDS","/hansard/chamber.xscript/debate[3]/speech/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","16","MAUGER, Samuel","KNJ","N/A","N/A","N/A","352","I should like to know from the Prime Minister when the report of the Tariff Commission, and the accompanying evidence, will be made available to honorable members?","REPORT OF TARIFF COMMISSION","QUESTION","/hansard/chamber.xscript/debate[4]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","18","DEAKIN, Alfred","009MD","N/A","Protectionist","N/A","352","The report has already been published in extenso in the press, and a copy has been laid upon the table of this House. The evidence is contained in three or four bulky volumes. I shall inquire of the Government Printer when copies will be available.","REPORT OF TARIFF COMMISSION","QUESTION","/hansard/chamber.xscript/debate[4]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","20","MCWILLIAMS, William","JUV","N/A","N/A","N/A","353","I desire to ask the Postmaster-General whether he will lay upon the table of the House the contract which has been entered into between the Government and the Union Steamship Company of New Zealand for the conveyance of mails between Tasmania and the mainland?","CONVEYANCE OF TASMANIAN MAILS","QUESTION","/hansard/chamber.xscript/debate[4]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","22","CHAPMAN, Austin","JX7","N/A","Protectionist","N/A","353","I have no objection to doing so.","CONVEYANCE OF TASMANIAN MAILS","QUESTION","/hansard/chamber.xscript/debate[4]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","24","ROBINSON, Arthur","KZH","Wannon","N/A","N/A","353","I desire to bring under the notice of the House a question affecting its privileges. I refer to the interpretation which may be placed upon two standing orders passed by this Chamber upon the last day of the last session namely, standing orders 214A and 2.T4B, which read: - 214A. If, in any session, the proceedings ou any Bill shall have been interrupted by the prorogation of Parliament, the House may, in the next succeeding session, by resolution, order such proceedings to be resumed at the stage to which the Bill had been advanced in the previous session, provided a periodical election for the House has not taken place between such two sessions. 2 (411. Any such Bill may be sent to the Senate as if it had been introduced and passed bv the House in the second session.  Now it is possible, I believe, under these standing orders for the other Chamber to restore to its business-paper Money Bills in such a way as to seriously limit the privileges and powers of this House in regard to its control of public expenditure. For instance, a Bill appropriating public money might pass this House and be transmitted to another place and. not be finally disposed of in the one session. Then in the next session an attempt might be made - I do not wish to refer to a specific case, because that would be out of order - to revive that Bill, and it might be urged that the only control which this House could exercise over it would be by the discussion of a fresh message from the Governor-General. It is extremely doubtful whether the standing orders referred to can cover Bills which appropriate public revenue. In the Victorian Parliament T may say that similar standing orders obtain,' and last year, when a Bill appropriating public money was before the Legislature of this State- I refer to the Water Bill- it was passed by the Legislative Assembly, it was the intention of the Government, as notified in the press, to take it up in the Legislative Council during the next session. Upon consideration, however, by the President of the Legislative Council, 'the Speaker of the Legislative Assembly, and the Law Officers of the Crown, it was] decided that the standing orders in question - which are practically a copy of those to which I have just drawn attention - did not apply to Bills originated by message - that they could not be applied to them in that way. and that the only way in which any Bil 1 appropriating revenue could be dealt with under those circumstances was by introducing it afresh into the lower Chamber. Section 56 of the Commonwealth Constitution Act states that the purpose of the appropriation must, in the same session, have been recommended by message of the Governor-General to the House in' which the proposal originates. I do not think that that section would cover any attempted action under the before mentioned standing orders to which I have referred. Obviously the matter is a very important one, and if the interpretation of the standing orders to which I have alluded can be held to relate to Bills which appropriate public money, it means that the control of expenditure by this House, under the forms which it now possesses, must then vanish, because the only control which we could then exercise over expenditure would be by consideration of a fresh message from the Governor-General, and that message might be submitted at the fag end of the session, and in a thin House.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[1]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","26","MCDONALD, Charles","KQP","N/A","N/A","N/A","353","It might not be debated.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[1]/interjection/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","28","ROBINSON, Arthur","KZH","N/A","N/A","N/A","353","As the honorable member for Kennedy says, it might not even be debated. I was one of those 'who took objection to the standing orders in question last session, but I did not think of the point which I am now raising at that time. The point I am now raising was brought forward for the first time in the Victorian Parliament this year, when we saw a Government which is supposed to be a conservative one take action for the purpose of conserving the privileges of the lower House. This question is an important one, which should be considered very carefully. I do not raise it in any antagonistic spirit, but I think that it is a matter upon which a special Select Committee, consisting of a few members might reasonably; te appointed to confer with the President and Mr. Speaker, and to report to this House - the main question for consideration being whether it is possible under these Standing Orders to revive in another place in the next session a Bill which appropriates public money in any shape or form.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[1]/continue/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","30","DEAKIN, Alfred","009MD","Ballaarat","Protectionist","Minister of External Affairs","354",". - Having received no notice that this question was to be brought forward to-day, I am naturally not prepared - even if it were desirable - to enter upon a discussion of it at the present time. Nevertheless, I beg to submit that there can be no doubt as to the constitutionality of the Standing Orders which have been adopted by this House. Reference to section 50 of our Constitution shows that -","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[2]/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","0","31","DEAKIN, Alfred","009MD","N/A","N/A","N/A","N/A","Each House of the Parliament may make rules and orders with respect to -  1.The mode in which its powers, privileges, and immunities may be exercised and upheld : 2.The order and conduct of its business and proceedings, either separately or jointly with the other House.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[2]/quote/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","32","DEAKIN, Alfred","009MD","N/A","N/A","N/A","N/A","That is an absolute authority for this House to govern its own procedure, and we have decided our own procedure by the adoption of these Standing Orders. So far from this House being deprived of any control of public expenditure, as a matter of fact, a message from the Governor-General must have teen submitted, and a Bill passed by this Chamber before the standing order can apply. The only object which the honorable and learned member for Wannon can have in suggesting that standing orders 214A and 214B should be altered is to allow of a second discussion taking place in this House, if by any chance a measure approved in one session by us was not passed by the other Chamber in the same session. The very object of these Standing Orders is to enable that procedure to be dispensed with, if we think fit to do so, and it can only be dispensed' with by our consent. Under cover of them we arrive at the same point in one stage - that is to say, if a majority of this House think fit.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[2]/para[1]","N/A","N/A"
"0","0","1","0","0","0","0","1","0","34","WATSON, John Christian","F4R","N/A","N/A","N/A","354","That stage would practically constitute a fourth reading.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[2]/interjection[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","36","DEAKIN, Alfred","009MD","N/A","N/A","N/A","354","It might be termed that. No measure involving a grant of money can come under the operation of these Standing Orders unless it has first been passed by this House in one session, and unless it has been restored by the other House to the place that it previously occupied in that Chamber. Of course, in that case no second resolution is necessary in this House. I say that, because my reply to the interjection of the honorable member for Bland might possibly convey another impression. In making that reply, however, I was referring to the period when the measure was in an incomplete stage in this House. In that case it could be reinstated here only by what might amount to a fourth reading. The suggestion that these Standing Orders were intended to apply only to measures which do not involve the expenditure of public money seems to me to be based entirely upon a misconception. Whatever restriction may be imposed upon the powers of the States Parliaments in this connexion certainly does not apply here.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[2]/continue[1]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","38","ROBINSON, Arthur","KZH","N/A","N/A","N/A","354","It is merely a question of interpretation. The Standing Orders are the same in each instance.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[2]/interjection[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","40","DEAKIN, Alfred","009MD","N/A","N/A","N/A","354","That fact does not make them the same Standing Orders unless the Constitutions of the States confer the same authority as the Commonwealth Constitution. Of course, even then the adoption or non-adoption of these Standing Orders rests with Parliament.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[2]/continue[2]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","42","ROBINSON, Arthur","KZH","N/A","N/A","N/A","354","The same power is contained in every State Constitution.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[2]/interjection[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","44","DEAKIN, Alfred","009MD","N/A","N/A","N/A","354","If so, the State Parliaments exercise it as they think fit. If the honorable and learned member wishes this question to be further examined, the proper body to which to refer it is the Standing Orders Committee, upon whose recommendation the orders were passed. That body had previously considered them although they were passed at the instance of the late Government. If the honorable and learned member wishes there can be no objection raised to 'the adoption of that course, because any such action taken by this House ought to be, and is, open to review. We do not desire by these Standing, Orders to accomplish anything except to expedite the transaction of business upon which Parliament is agreed.  Mr. ROBINSON (Wannon).- I desire to ascertain if I shall now be in order in moving that this matter be referred to the Standing Orders Committee?","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[2]/continue[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","46","SPEAKER, Mr","10000","N/A","N/A","N/A","354","It would have been competent for the honorable and learned member to conclude his speech by moving such a motion, but as he resumed his seat without doing so, I do not think that he ought now to be permitted to move it. Probably some other honorable member will take action on his behalf.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[2]/continue[4]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","48","DEAKIN, Alfred","009MD","N/A","N/A","N/A","355","I should be prepared to do so if I were not in the same position as is the honorable and learned member for Wannon.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[2]/continue[5]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","50","CONROY, Alfred","K4E","Werriwa","N/A","N/A","355","I trust that the Prime Minister will very seriously consider this question, which relates to the privileges of the House, and does not involve a party discussion in any sense. Within a few years, the question may become one as to whether the control of such measures as that to which reference has been made, should pass to another place, or remain with this House. It may seem a very small matter at the present moment, and so far as the measure is concerned to which the .question more immediately relates, I do not know that many of us would offer much objection to the course proposed. We have to remember, however, that we are proposing to lay down a precedent that ought not to be established. Although at present money Bills must originate in this House, the Senate itself has control over a great many matters, and it is hardly to be doubted that in the near future disputes will arise between the two Houses. That being so. we cannot be too careful to see that we adhere strictly to the constitutional provision in regard to money Bills originating in this Chamber.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[3]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","52","WATSON, John Christian","F4R","N/A","N/A","N/A","355","If we have already agreed another place must deal with the matter -at a later stage, and carry out our desire.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[3]/interjection[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","54","CONROY, Alfred","K4E","N/A","N/A","N/A","355","Does not the honorable member see that a difficulty of the kind to which I have referred, might occur in relation to a Bill which we had passed twelve or eighteen months previously. Let us take many of the measures that were before us twelve months, ago.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[3]/continue[1]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","56","PAGE, James","KXO","N/A","N/A","N/A","355","The Bill, for instance, relating to the Kalgoorlie to Port Augusta Railway Survey scheme.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[3]/interjection[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","58","CONROY, Alfred","K4E","N/A","N/A","N/A","355","That is one of the matters which might possibly come up for consideration, and an opportunity should be afforded us to more fully consider the question. We ought to be extremely jealous of our privileges.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[3]/continue[2]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","60","THOMAS, Josiah","K8L","N/A","N/A","N/A","355","Should not the late Government have explained all this to the House when they brought forward the Standing Orders?","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[3]/interjection[3]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","62","REID, George","F4P","N/A","N/A","N/A","355","Surely the honorable member can drop this party vendetta now that we are out of office?","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[3]/interjection[4]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","64","CONROY, Alfred","K4E","N/A","N/A","N/A","355","I am afraid, that the honorable member for Barrier, in dealing with this question, has not exhibited his usual judgment, but I feel satisfied that as soon as he gives it his serious consideration he will recognise that it relates to a matter as to which many difficulties may possibly arise. If we leave this question as it stands, the action proposed to be taken in another place will be quoted before many years have elapsed as a precedent. If we allow the course proposed by the Government! under these Standing Orders. I feel satisfied that on many occasions, when we should be glad to have questions brought before us for further consideration, that course will not be possible. If the House thinks it is a matter of any consequence it will be perfectly within its power to say so. While both branches of the Legislature are elected directly by the people, this is the only House that represents the Commonwealth in proportion to the number of people in the various States. The Senate merely represents the States as such. There may! be a very serious dispute within a short time between the two Houses as to the point now at issue, and if we do not take action on this occasion our power will probably drift away from us. It is clear that if any ' manager ' of Parliament sought to take action he would not waste his time by seeking to deal with this Chamber; but would devote his attention to the smaller Chamber, where he could count heads, and know exactly how many members he had to deal with. There the number of members for or against, any particular question could be more readily ascertained, and he would be able to deal with what in America are called the 'mugwumps.' If we desired to prevent such a state of affairs we should take care to guard our privileges. The suggestion of the honorable and learned member for Wannon is a good one, and I propose to move that the matter be referred to the Standing Orders Committee.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[3]/continue[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","66","SPEAKER, Mr","10000","N/A","N/A","N/A","355","Although mv ruling has not been called1 for. I should like to direct attention to the fact that the action to which the honorable and learned member for Wannon referred as one that might be taken bv another branch of the Legislature would in no sense rest upon any Standing Orders we have passed. It would depend upon those which the Senate itself had passed, and that being so, the question would be one, not as to our own Standing Orders, but as to those of both Houses.  Mr. CONROY (Werriwa). - In view of your suggestion, Mr. Speaker, I move -","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[3]/continue[4]/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","0","67","SPEAKER, Mr","10000","N/A","N/A","N/A","N/A","That standing orders 214A and 214B, and all Standing Orders of both branches of the Legislature affecting the same matter, be referred to the Standing Orders Committee.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[3]/quote[1]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","69","REID, George","F4P","N/A","N/A","N/A","356","But can we refer the Standing Orders of another place to the Committee?","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[3]/interjection[5]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","71","SPEAKER, Mr","10000","N/A","N/A","N/A","356","Perhaps, as the honorable and learned member for Werriwa has not handed me his motion in writing, 1 may be permitted to suggest that it should be framed as follows : -","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[3]/continue[5]/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","0","72","SPEAKER, Mr","10000","N/A","N/A","N/A","N/A","That the question of the Standing Orders of both Houses in relation to lapsed Bills be referred to a joint meeting of the Standing Orders Committee of each House.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[3]/quote[2]/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","74","CONROY, Alfred","K4E","N/A","N/A","N/A","356","By leave, sir, I will amend my motion on the lines you suggest.  Question, by leave, amended accordingly.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[3]/continue[6]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","76","MCDONALD, Charles","KQP","Kennedy","N/A","N/A","356","I would ask the Prime Minister to take into consideration the fact that the ruling given by the President of the Senate was not altogether that the Government proposal was either in or out of order, but that the interpretation of section 56 of the Constitution was not a matter with which he was called upon to deal. If the question is to be referred to the Standing Orders Committee, I think it would be wise to obtain the opinion of the Crown Law officers upon it, for it is undoubtedly one of importance.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[4]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","78","MCCAY, James","KPM","Corinella","N/A","N/A","356","As the Prime Minister has agreed to, and, indeed, has signified his willingness to move, the reference of this question to the Standing Orders Committee, and as the matter at issue might arise, at any time, in reference to lapsed Bills, I should like to ask him whether the Government will stay their hands - if they have in contemplation, proceedings with regard to Bills which do require a message, and require, also, to originate in this House - pending the consideration of the point by the Standing Orders Committee. If the Standing Orders Committee brought up a report declaring, say, that it was not advisable that the Standing Orders in question should be followed in the case of Bills requiring a message, a difficulty would obviously arise if the Government had at the same time been using them in connexion with such Bills. I would suggest, therefore, that it would be reasonable, for the Government, if they have in contemplation, proceedings of this kind, to stay their hands for the week or more necessary to enable the matter to be considered by the Standing Orders Committees. I would remind him that as leader of the House, he is the custodian of our privileges, and that in any case of doubt as to whether the privileges of this House are being infringed in any way it is his duty to err upon the side of caution. It is upon that ground only that I make this suggestion to him. If confirmation of my view be necessary, it will be found on turning to Hansard, page 1479, Vol. 2, Session 1901, where a distinguished member of this House is reported as follows: -","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[5]/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","0","79","MCCAY, James","KPM","N/A","N/A","N/A","N/A","I think that, at the very outset we ought to take our stand upon the position that this House represents, in a special and perfect degree, the taxpayers of Australia. We ought to be very careful, lest by withdrawing what are called forms, but which are really more than forms - which have been spoken of as danger signals, but which, I think, should be regarded as standards marking out our territory - we surrender the rights of this House. We cannot be too careful, lest argument be piled on argument, and surrender called for after surrender.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[5]/quote/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","80","MCCAY, James","KPM","N/A","N/A","N/A","N/A","These observations were made by the present Attorney-General in connexion with the preamble and first clause of Supply Bills, and it is to that aspect of the case I draw the attention of the Prime Minister, feeling quite sure that the quotation will carry at least as much weight with him as anything I could say. I would, therefore, earnestly suggest that if any such procedure be proposed with regard to Bills which do require a message at some stage or other of their passage through the Houses, the Prime Minister should delay acting upon these Standing Orders, in another place, at any rate, until the matter has been considered by the Standing Orders Committee and reported upon.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[5]/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","82","WATSON, John Christian","F4R","Bland","N/A","N/A","356","I trust the Standing Orders Committee, in the event of this matter being referred to them, will not take the view that it is the unanimous desire of the House to have any alteration made in these Standing Orders. If there were any attempt being made to limit our privileges or to undermine in the slightest degree, the predominance which this House must necessarily occupy with regard to financial measures, I should be one of the first to assist in making a protest as effectively as possible. But what does this position amount to? After having considered a message from the Crown in respect to the Bill about which the present controversy has arisen, we proceed to pass it. It goes through all its stages here, and presumably the House has distinctly made up its mind as to what its attitude is. And it is now seriously suggested that in regard to this class of measure we should insist upon going through the whole process again. That view will not commend itself to the people in the constituencies. Surely they have no reason to complain of any undue speed being exhibited by this Parliament, of any undue haste, or of our rushing business through. For that reason, I trust the sensible rule which is in existence in all the State Parliaments, or in most of them, as far as I am aware, will be given effect to, and will not be emasculated in the fashion suggested by the honorable and learned member for Wannon.  Mr. JOSEPH COOK (Parramatta).What the honorable member for Bland has said would be all right if it were not for standing order '214B, which seems to me to contemplate that in all matters of this kind the Bill must come back to this House before any other message can go to the Senate. Standing order 214A prescribes what may be done with regard to these Bills, and then the next section says -","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[6]/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","0","83","WATSON, John Christian","F4R","N/A","N/A","N/A","N/A","Any such Bill may be sent to the Senate as if it had been introduced and passed by the House in the second session.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[6]/quote/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","84","WATSON, John Christian","F4R","N/A","N/A","N/A","N/A","That, I submit, requires the Bill to be brought back here in order to be sent again to the Senate, to be restored there to the position which it had reached. Moreover, that is in accordance with the Constitution, which unquestionably, to my mind, ties the message to. the Bill. They must both originate in the same place, and in the same session. If the message lapses, therefore the Bill lapses, so far as its progress is concerned. I submit that the Bill must come back here, and be originated as before.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[6]/para[2]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","86","REID, George","F4P","East Sydney","N/A","N/A","357","I see no objection to the course which is suggested by the motion; but I should like to ask you, sir, whether our Standing Orders or rules dealing with things done in another Chamber differ from the practice which prevails in some of the State Parliaments. For instance, sir, as you know well, if one House of a State Parliament wishes information as to a Bill or other matter in the custody of the other House a certain procedure has to be adopted in order to ascertain what the state of facts is. We do not wish to raise any question of etiquette between the Houses. I observe that we are asked to refer the Standing Orders of another place to the Standing Orders Committee. In the first place, are these Standing Orders before us in any way; have they been laid upon our table? Is it competent to us to refer Standing Orders of the Senate even to a joint Committee? I do not raise the point as a substantial one, but we wish to avoid taking any course which is not in accordance with' parliamentary procedure. In New South Wales, when one House wished to find out what the state of things was in the other House, a Committee had to be appointed to search its records. I do not know whether under our present rules there is any necessity for taking that course.","N/A","LAPSED BILLS: PRIVILEGE","/hansard/chamber.xscript/debate[5]/speech[7]/talk.start/para","N/A","N/A"
