"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","1","0","0","0","0","0","1","0","27","PERKINS, John","KXY","N/A","N/A","N/A","1156","The honorable member can safely depend on the information coming from the department as being absolutely correct. The other aspect of the matter raised by the honorable member I shall bring under the notice of the Pos tm a s- frrGeneral. .","PUBLIC TELEPHONE CABINETS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[6]/answer[2]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","28","HOLLOWAY, Edward","KHL","N/A","N/A","N/A","1156","Will the Minister representing the Postmaster-General see that the promised report dealing with the conditions of non-official postmasters is submitted to this House during .next week's sittings?","NON-OFFICIAL POSTMASTERS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[7]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","29","PERKINS, John","KXY","N/A","UAP","N/A","1156","A fortnight ago I told the honorable member that this report would be available last week. It was then under consideration by the Postmaster-General and the Director-General of Posts and Telegraphs. If possible, I shall lay it on the table of the House next week.","NON-OFFICIAL POSTMASTERS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[7]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","30","N/A","N/A","N/A","N/A","N/A","N/A","Tariff Board's Report","MOTOR CHASSIS AND ENGINES","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[8]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","31","FORDE, Francis Michael","F4U","N/A","N/A","N/A","1156","In view of the fact that approximately £700,000 has been collected by the Government by means of a duty on imported motor chassis, for the purpose of establishing in Australia an industry for the manufacture of motor car engines, does the Prime Minister think it is reasonable that the report of the Tariff Board on this very important matter should have been held by the Minister for Trade and Customs for over six months, and not be made available to honorable members? Will the right honorable gentleman give the definite assurance that the Government will make some pronouncement in regard to its intentions relative to the establishment of this industry?","MOTOR CHASSIS AND ENGINES","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[8]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","32","LYONS, Joseph Aloysius","F4O","N/A","UAP","N/A","1156","I believe that the circumstances surrounding the delay which has occurred in the presentation of this report have previously been explained to honorable members. I can only give the honorable member the assurance that no time will be lost in dealing with the matter; it will be taken up as early as possible.","MOTOR CHASSIS AND ENGINES","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[8]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","33","LAWSON, John","KZZ","N/A","UAP","N/A","1156","Will the Acting Minister for Commerce say whether the Government has yet considered the payment of a bounty on citrus exports to countries other than New Zealand? If so has it reached a decision in the matter? If not, will the honorable gentleman give to the House an undertaking that the matter will be treated as urgent, in order that exporters may make their arrangements for the current season?","BOUNTY ON CITRUS EXPORTS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/question[1]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","34","CAMERON, Archie","JTY","N/A","CP","N/A","1157","This matter will he decided by the Government after the future of the citrus industry has been discussed by the Australian Agricultural Council. In reply to the latter part of the question, I may say that there is nothing to prevent sellers from making their arrangements now, because any bounty paid by the Government will go to the growers and not to the sellers of citrus fruits.  Later:","BOUNTY ON CITRUS EXPORTS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/answer[1]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","35","LAWSON, John","KZZ","N/A","UAP","N/A","1157","Is the Acting Minister for Commerce aware that some agents are endeavouring to exploit the possible payment of a bounty by the Government on the export of citrus fruit in order to force upon the growers lower prices for their product, thus making the bounty one to buyers rather than growers? In the event of the Government deciding to grant a bounty, will the Acting Minister give an assurance that growers will be fully safeguarded in this respect?","BOUNTY ON CITRUS EXPORTS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/question[2]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","36","CAMERON, Archie","JTY","N/A","CP","N/A","1157","I am afraid that I have been forced to the conclusion that the exporters propose to do just what the honorable member has suggested. They want the Government to announce what bounty will be paid, so that they can quote to the growers a correspondingly lower price. The Government will not be a party to anything of the kind. Its policy in this respect is that bounties are paid to tide an industry over a difficult period, and that once an industry is in a position to fend for itself it should no longer receive a bounty. If the Government decides to pay a bounty on the export of citrus fruit, care will be taken to ensure that the bounty goes to the growers, and not to the traders.","BOUNTY ON CITRUS EXPORTS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/answer[2]/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","37","N/A","N/A","N/A","N/A","N/A","N/A","Hobart Studio","WIRELESS BROADCASTING","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[10]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","38","MAHONEY, Gerald","KLC","N/A","N/A","N/A","1157","In view of the early opening of a new broadcasting station at Hobart, will the Minister representing the Postmaster-General take the necessary steps to expedite the building of a studio in that city, in order to bring it into line with other cities in the Commonwealth? If not, why not?","WIRELESS BROADCASTING","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[10]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","39","PERKINS, John","KXY","N/A","UAP","N/A","1157","I shall see that the honorable member's request receives every consideration.","WIRELESS BROADCASTING","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[10]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","40","MCEWEN, John","009MB","Indi","CP","Minister for the Interior","1157",". - by leave - Prior to 1920, assisted migration was handled by the respective States. In 1920, the Commonwealth and States entered into a joint scheme, the division of responsibility being -","N/A","ASSISTED MIGRATION","/hansard/chamber.xscript/debate[4]/speech/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","0","41","N/A","N/A","N/A","N/A","N/A","N/A","Commonwealth. - Recruitment, medical examination and transport.  States. - Reception, settlement and aftercare.","N/A","ASSISTED MIGRATION","/hansard/chamber.xscript/debate[4]/speech/quote/para[1]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","42","N/A","N/A","N/A","N/A","N/A","N/A","The United Kingdom and Commonwealth Governments contributed towards passages on a 50-50 basis. In 1930, on account of the economic depression, the Commonwealth restricted assisted migration virtually to nominations involving the reunion of families. In 1936, economic conditions having improved considerably, the Commonwealth proposed to the States that assisted migration be partially resumed. The views of the States varied considerably, and the Commonwealth decided to deal with the matter on a State basis, and to grant assisted passages to the extent desired by any State.  In February, 193S, South Australia lodged a requisition for household workers, whilst New South Wales decided to resume assisted migration covering individual nominations involving the reunion of families, juveniles, youths for farm work and household workers nominated by approved organizations. In March, 1938, the Commonwealth decided, with the co-operation of the United Kingdom Government, to grant assisted passages in favour of -  (a)persons (relatives or friends) resident in the United Kingdom nominated by individuals or approved organizations such as -","N/A","ASSISTED MIGRATION","/hansard/chamber.xscript/debate[4]/speech/para[1]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","43","N/A","N/A","N/A","N/A","N/A","N/A"," (b)migrants specially requisitioned for by any State; and","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/list/item[1]/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","44","N/A","N/A","N/A","N/A","N/A","N/A"," (c)persons of British stock resident in the United Kingdom who would be in possession of -","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/list/item[2]/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","45","N/A","N/A","N/A","N/A","N/A","N/A"," (1 ) in the case of a married man not less than £300 capital on arrival in Australia; alternatively, a pension or other income of not less than £100 per annum;","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/list/item[2]/list/item[1]/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","46","N/A","N/A","N/A","N/A","N/A","N/A"," (2)in the case of a single man, not less than £50 capital on arrival.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/list/item[2]/list/item[2]/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","47","N/A","N/A","N/A","N/A","N/A","N/A","The Commonwealth also approved the grant of a passage money contribution equal to one half of the tourist steamer fare from India to Australia in favour of British army officers and other ranks and civil servantsfrom Indiaretiring from time to time on pensions, together with their wives and families.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[1]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","48","N/A","N/A","N/A","N/A","N/A","N/A","In its national insurance legislation, the Commonwealth will make provision for reciprocity with the United Kingdom Government to enable insured migrants torecieve benefits under the Australian scheme in consideration of rights held by themunder the British scheme.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[2]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","49","N/A","N/A","N/A","N/A","N/A","N/A","In advising State Premiers of the decision to proceed with assisted migration, the Prime Minister expressed the hope that the States would co-operate and continue to submit such nominations as might be acceptable to them. He also requested that the various State immigration authorities might refer to the Secretary, Department of the Interior, for consideration, any nominations received which might not be acceptable to them.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[3]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","50","N/A","N/A","N/A","N/A","N/A","N/A","New South Wales is co-operating fully, whilst South Australia has agreed to the personal nomination system, and has submitted personal nominations. Victoria and Western Australia have submitted a few personal nominations. The New Settlers' League of Queensland, which is subsidized by the United Kingdom, Commonwealth and Queensland Governments, has submitted a nomination in favour of youths for farm work and household workers. No nominations have been received from Tasmania.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[4]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","51","N/A","N/A","N/A","N/A","N/A","N/A","Nominations received direct by the Department of the Interior will be carefully investigated in order to ensure that nominators are in a position to honour their obligations towards migrants introduced on their nominations. Steps are being taken to ensure that before being granted an assisted passage, each migrant will he examined by the migration authorities at Australia House regarding suitability for life in Australia, in addition to being up to the required medical standard.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[5]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","52","N/A","N/A","N/A","N/A","N/A","N/A","As the overwhelming majority of migrants will be introduced under the nomination system, or under State requisitions, it is not anticipated that there will be any difficulty in regard to their assimilation. It is not proposed to arrange for the introduction of any other class of migrant under the assisted passage scheme, unless the migration authorities at Australia House are satisfied that the migrant is likely to become successfully established in Australia. His trade or calling, and the class of employment he proposes to seek after arrival, will be the principal factors.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[6]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","53","N/A","N/A","N/A","N/A","N/A","N/A","The following group nominations have been approved : -","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[7]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","54","N/A","N/A","N/A","N/A","N/A","N/A","Church of.England Migration Council, Sydney - 200 household workers. 200 youths for farm work.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[8]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","55","N/A","N/A","N/A","N/A","N/A","N/A","These are expected to arrive at the rate of 25 household workers and 25 youths a month. The youths will receive training at Scheyville Training Farm, and will be placedin employment by the New South Wales migration authorities. Their aftercare will be attended to by the Church of England Migration Council in cooperation with the British Settlers' Welfare Committee. The household workers will be placed in employment by the Church of England Migration Council, which will also be responsible for their after care.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[9]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","56","N/A","N/A","N/A","N/A","N/A","N/A","Salvation Army, Sydney - 300 household workers. 120 youths for farm work.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[10]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","57","N/A","N/A","N/A","N/A","N/A","N/A","It is expected that these will arrive at the rate of 25 household workers and ten youths a month. These nominees will be placed in employment by the Salvation Army, which will undertake responsibility for their after-care. It is anticipated that the first parties will arrive in about three months' time.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[11]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","58","N/A","N/A","N/A","N/A","N/A","N/A","Personal nominations covering 144 persons have been approved. These nominations have been accepted from relatives and friends in Australia, who will place them in employment and attend to their after-care.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[12]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","59","N/A","N/A","N/A","N/A","N/A","N/A","SouthAustralia has requisitioned for 42 household workers, who will arrive over a period of six months. The State Government will be responsible for their placement and after-care.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[13]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","60","N/A","N/A","N/A","N/A","N/A","N/A","Under child migration schemes the following nominations have been approved: -","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[14]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","61","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[15]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","62","N/A","N/A","N/A","N/A","N/A","N/A","Upon reaching sixteen years of age, the boys will be placed in farming employment, and the girls in household work. Institutions responsible for their nomination will attend to their after-care.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[16]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","63","N/A","N/A","N/A","N/A","N/A","N/A","The various schemes may be summarized as follows: -","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[17]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","64","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[18]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","65","N/A","N/A","N/A","N/A","N/A","N/A","Assisted passages will be provided by the United Kingdom and Commonwealth Governments on a 50-50 basis. In order that the authorities at Australia House will be in a position to advise applicants regarding their prospects in Australia, information will be collected and despatched regularly to Australia. House concerning sections of industry and individual occupations in each State.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[19]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","66","N/A","N/A","N/A","N/A","N/A","N/A","The present migration scheme differs from the joint Commonwealth and State scheme of 1921 only to the extent that no provision is made for land settlement, and that the Commonwealth will accept nominations submitted direct by nominators in addition to those endorsed by State governments.","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/para[20]","N/A","N/A"
"0","0","1","0","0","0","0","1","0","67","CURTIN, John","009FQ","N/A","N/A","N/A","1159","Will the Minister have copies of the statement circulated to honorable members as early as possible?","Boy Scouts' Association, or Churches;","Y.W.O.A.,","/hansard/chamber.xscript/debate[5]/subdebate.1/interjection/talk.start/para","N/A","N/A"
