"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","1","0","1","0","39","FORDE, Francis Michael","F4U","N/A","N/A","N/A","490","In view of t he apparent inadequacy of t he present rate of invalid and old-age pensions, and t he consequent hardships that it is feared will he suffered by t he old and infirm during t he coming winter, will t he Government have t he rate increased immediately?","INVALID AND OLD-AGE PENSIONS","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[7]/question/quote/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","41","PAGE, Earle","C7E","N/A","CP","N/A","491","The rate of invalid and old-age pensions was increased in September last, from 15s. to 17s.6d. per week. The Act was also liberalized in other directions. The additional cost involved was approximately £1,500,000 per annum . The Government is awaiting the report of the National Insurance Commission on the whole question of provision for old age and invalidity.","INVALID AND OLD-AGE PENSIONS","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[7]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","43","LACEY, Andrew","KZ6","N/A","N/A","N/A","491","asked the Treasurer, upon notice -  1.Whetherany payment, special allowance, or bonus (other than purchase price of material) was paid by the Commonwealth Government to the Broken Hill Associated Smelters Company at Port Pirie, South Australia, for manufacture or supply of material in the form of munitions during or since the conclusion of the war? 2.If so. what were the amounts paid and the dates such money was paid?","BONUS FOR MUNITIONS","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[8]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","45","PAGE, Earle","C7E","N/A","CP","N/A","491","The answers to the honorable member's questions are as follow : -  1.No. 2.See answer to No. 1.","BONUS FOR MUNITIONS","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[8]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","47","YATES, George","L1T","N/A","N/A","N/A","491","asked the Prime Minister, upon notice -  1.Is it a fact that only Chinese are being indentured for work in Nauru? 2.How many Chinese were so indentured for the years 1921, 1922, and 1923? 3.How many of other Asiatic races have been indentured for work in Nauru?","NAURU: ASIATIC LABOUR","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[9]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","49","BRUCE, Stanley","F4B","N/A","NAT","N/A","491","The answers to the honorable member's questions are as follow : -  1.No; it is not a fact. Kanakas are also being indentured. 2.1921-302: 1922-288; 1923-303. 3.None.","NAURU: ASIATIC LABOUR","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[9]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Driver Case","WAR SERVICE HOMES","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[10]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","51","FENTON, James","KEV","N/A","N/A","N/A","492","asked the Minister for Works and Railways, upon notice -  1.If any award has been made by the arbitrators in the Driver case in respect to the supply of timber for War Service Homes? 2.If so, will he inform the House as to the result? 3.If not, will he inform the House when this matter is likely to be finalized?","WAR SERVICE HOMES","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[10]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","53","STEWART, Percy","KV8","N/A","CP","N/A","492","The answers to the honorable member's questions are as follow -  1 and 2. A final award has not yet been delivered by the arbitrators, and the proceedings have been delayed owing to the unfortunate illness of Mr.. H. W. Bryant, K.G., one of the three arbitrators. 3. 3.A definite date cannot be stated. Before an award may be made the arbitrators are required, in accordance with the judgment of the Victorian Full Court, to state a case on a point of law for determination by the Court. According to press reports, Mr. Bryant is now convalescent, and, in consequence, it is expected that the case will be stated by the arbitrators and dealt with by the Court in the very early future.","WAR SERVICE HOMES","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[10]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","55","MALONEY, William","KLM","N/A","ALP; FLP from 1931; ALP from 1936","N/A","492","asked the Minister for Trade and Customs, upon notice -  1.In view of the continued: and continual delays by reason of which the wheat farmers in Western Australia, and possibly other States, are unable to obtain the wire netting promised by the Commonwealth Government, will he explain the present position so that unjust blame should not bo placed upon the Government? 2.Will he give a statement of the offer made by the Government, the date thereof, and what has been done?","WIRE NETTING ADVANCES","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[11]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","57","CHAPMAN, Austin","JX7","N/A","NAT","N/A","492","At the end of September last,, copies of the Advances to Settlers Act and draft copies of the regulations were forwarded to the Premier of each State, who was asked to advise if his State desired to participate in the advantages provided by the Act. Affirmative replies were received from all States except South Australia, which State advised that it did not desire to participate. At the end of November, further advice regarding the regulations was sent to the various States desiring to participate, and each State  Premier was informed of the amount allotted to his State for the purchase of netting under the Act. The amounts allotted to the various States were - New South Wales, £62,302; Victoria, £40,632; Queensland, £42,438; Western Australia,. £43,340; Tasmania, £11,288; Northern Territory, £50,000. On 3rd January, supplies of forms of application and copies of extracts from the regulations were forwarded to the various State Premiers. Subsequently requests were received from the various States concerned for a further supply of application forms, and these were supplied. Up to date, Queensland is the only State Government which has submitted applications received for supplies of netting under the Act. A large number of applications have been dealt with from this State. The Premiers of the other States have been requested to expedite submission of applications received, but, so far, they have not done so.","WIRE NETTING ADVANCES","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[11]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","59","COLEMAN, Percy","JZK","N/A","N/A","N/A","492","asked the Minister for Defence, upon notice -  1.How many applications for the gratuity payable to Imperial service soldiers have been dealt with? 2.How much has been expended in this direction.? 3. How many applications have been refused? 4.Is it a fact that the Minister possesses discretionary authority to pay the gratuity, in special circumstances, to ex-soldiers not eligible under the conditions prescribed by the War Gratuity Act?.","GRATUITIES TO IMPERIAL SERVICE SOLDIERS","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[12]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","61","BOWDEN, Eric","JRH","N/A","NAT","N/A","492","The information is Being obtained and the honorable member's questions will be replied to as soon as possible.","GRATUITIES TO IMPERIAL SERVICE SOLDIERS","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[12]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","League of Nations Convention","PROTECTION OF WOMEN AND CHILDREN","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[13]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","63","YATES, George","L1T","N/A","N/A","N/A","492","asked the Prime Minister, upon notice -  1. What action has been taken by the Government to give effect to the decisions of the Convention instituted by the League of Nations on the ' Traffic in Women and Children'? 2.What results have been obtained by such action?","PROTECTION OF WOMEN AND CHILDREN","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[13]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","65","BRUCE, Stanley","F4B","N/A","NAT","N/A","493","The answers to the honorable member's questions are as follow : -  1.This Convention was ratified on behalf of the Commonwealth Government on 28th June, 1922, by His. Majesty the King. 1.Copies of the Convention and other relevant documents, as well as various resolutions, have been forwarded to all State Governments in order that the requirements, and provisions be complied with and enforced. 1.The Commonwealth Government has appointed a Central Authority in accordance with the requirements of Article 1 of the Agreement of 1904. 2.Annual reports are now being received from the State Governments and the Central Authority, and are transmitted to the League of Nations.","PROTECTION OF WOMEN AND CHILDREN","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[13]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","67","SCULLIN, James Henry","F4Q","N/A","N/A","N/A","493","asked the Prime Minister, upon notice -  1.What amount has the Government received as its share of profits under the wool tops agreement, dated 12th March, 1920, between the Commonwealth Government and the Colonial Combing,. Spinning, and Weaving Company Limited!. 2.If the Government has not received any payment, what is the reason?","PROFITS UNDER WOOL TOPS AGREEMENT","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[14]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","69","BRUCE, Stanley","F4B","N/A","NAT","N/A","493","The answers to the honorable member's questions are as follow: -  1.Nil. 2.The company has submitted to the Commonwealth accounts showing no profit, but a loss. These accounts are at present under consideration.","PROFITS UNDER WOOL TOPS AGREEMENT","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[14]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Excess Costs","WAR SERVICE HOMES","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[15]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","71","O'KEEFE, David","JZ9","N/A","N/A","N/A","493","asked the Minister for  Works and Railways, upon notice - 2. What is the total amount passed by Parliament for the purpose of wiping off excess costs on war service homes; and (b) What is the total amount allocated to date for such purpose? 2.What amounts have been allocated, in each State? 3.Will he give the number of homes in Tasmania on which excess costs have been remitted, with the names, and the actual amounts remitted, in each case?","WAR SERVICE HOMES","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[15]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","73","STEWART, Percy","KV8","N/A","CP","N/A","493","The answers to. the honorable member's: questions are as follow: -  1.No amount has been passed by Parliament for this purpose as the funds for provision: of war service homes are provided from loan funds and not from revenue. The amount written off to 30th June, 1923, was £104,045, to which must be added a further amount of £108,144, which was reserved in the 1922-1923 Profit and Loss Account of the War Service Homes Commission to cover the balance of cases not then finalized, making a total of £212,189. This figure includes losses on account of excess costs made by the Commonwealth Bank. 2.The amount of £212,189 is made up as shown hereunder : - 3.The number of homes involved in Tasmania is approximately 150. It is considered inadvisable to publish the transactions of individual applicants with the Commission.","WAR SERVICE HOMES","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[15]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","75","MAKIN, Norman","KLL","N/A","N/A","N/A","493","asked the Minister representing the Minister for Home andTerritories, upon notice -","CANBERRA HOSPITAL","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[16]/question/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","0","76","MAKIN, Norman","KLL","N/A","N/A","N/A","493","Whether the Minister will lay upon the table of the Library the file dealing with the Canberra Hospital?","CANBERRA HOSPITAL","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[16]/question/quote/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","78","ATKINSON, Llewelyn","JMG","N/A","CP","N/A","493","If the honorable member will make it convenient to call at the office of the Department of Health, the Minister will be pleased to afford him facilities for perusing the papers there.","CANBERRA HOSPITAL","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[16]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Effect on Immigration.","IMPERIAL PREFERENCE","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[17]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","80","CHARLTON, Matthew","JXA","N/A","N/A","N/A","493","asked the Prime Minister, upon notice -  1.Whether the British Government has rejected the Imperial Conference preference proposals? 2.Did. he state that the success of the migration scheme depended upon the acceptance of such proposals? 3.If they have not been accepted, will he, in view of the large number of unemployed in Australia, see that no further migrants are sent to this country until ample provision is made for our own unemployed?","IMPERIAL PREFERENCE","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[17]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","82","BRUCE, Stanley","F4B","N/A","NAT","N/A","493","The answers to the honorable member's questions are as follow: -  1.No decision, has yet been arrived at in regard to these proposals by the British Parliament,. to whom, they are being, submitted. 2.No; but the success and expansion of the Commonwealth migration scheme would be ensured were the preference proposals to be adopted. 3.See answer to No. 1.","IMPERIAL PREFERENCE","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[17]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Case of Mr. J. Mortby - Transferred Officers in New South Wales.","TAXATION DEPARTMENT","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[18]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","84","MAKIN, Norman","KLL","N/A","N/A","N/A","494","asked the Treasurer, upon notice -","TAXATION DEPARTMENT","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[18]/question[1]/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","0","85","MAKIN, Norman","KLL","N/A","N/A","N/A","494","Whether a definite decision will be given at an early date to the request made last September for the promotions due in the case of J. Mortby, an officer of the Taxation Department, Adelaide?","TAXATION DEPARTMENT","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[18]/question[1]/quote/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","87","PAGE, Earle","C7E","N/A","CP","N/A","494","The Public Service Board has given a decision that it is unable to approve of Mr. Mortby's promotion at the present time.","TAXATION DEPARTMENT","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[18]/answer[1]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","89","MAHONY, William","KLG","N/A","N/A","N/A","494","asked the Treasurer. upon notice -  1.In regard to the transfer of Federal Taxation officers to the State of New South Wales, will he inform the House what existing and accruing rights (if any) arc to be retained, or do they apply only on re-transfer to the Federal Service? 2.Will he give a definite assurance that no transferred officer will be reduced in salary (not allowances)?","TAXATION DEPARTMENT","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[18]/question[2]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","91","PAGE, Earle","C7E","N/A","N/A","N/A","494","The answers to the honorable member's questions are as follow : -  1.It is not possible to state what the existing and accruing rights are, they being a matter of legal interpretation to be settled as cases arise. The right to pension is, however, specifically provided for, 2.I am unable to add to the many assurances I gave during the passage of the Income Tax Collection Act 1923 that salaries of officers transferred to the State Services would be protected.","TAXATION DEPARTMENT","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[18]/answer[2]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","93","SCULLIN, James Henry","F4Q","N/A","N/A","N/A","494","asked the Minister for Trade and Customs, upon notice -","MR. E. S. LITTLE","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[19]/question[1]/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","0","94","SCULLIN, James Henry","F4Q","N/A","N/A","N/A","494","Does he propose to make a reply to the statements made by Mr. E. S. Little,ex-Trade Commissioner for China, with respect to his summitry dismissal?","MR. E. S. LITTLE","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[19]/question[1]/quote/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","96","CHAPMAN, Austin","JX7","N/A","NAT","N/A","494","The statements will be replied to in due course.","MR. E. S. LITTLE","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[19]/answer[1]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","98","LAMBERT, William","KZ8","N/A","N/A","N/A","494","asked the Minister for Trade and Customs, upon notice -  1.Was any breach of contract committed in connexion with the dismissal of the Trade Commissioner in China, Mr. Edward S. Little? 2.Was not his engagement to extend for a period of twelve months, commencing from 7th March, 1921, with a further extension of Four years commencing on and from 7th March, 1922, should approval be given by Parliament? 3.Was not the proviso - approval of Parliament - officially explained by the Minister himself, or by his authority, to mean nothing more nor less than the passing of the financial vote? 4.Was not the Trade Commissioner officially informed by the Minister through the agency of Mr. Percy Whitton that the vote had been passed, and consequently the extension of his appointment sanctioned by Parliament? 5.In view of the fact that the services of the Trade Commissioner were retained, officially recognised, and paid for by the Minister from the date of the termination of his twelve months' probation, 7th March, 1922, until 21st July, . 1.923, a period of nearly seventeen months, does not the Minister consider that he did confirm the appointment and ratify the agreement entered into with Mr. E. S. Little by the Commonwealth Government? 6.If such is. the case, upon what grounds were the services of Mr. E. S. Little dispensed with as Trade Commissioner in China? 7.Has the Minister read the considered opinion of Mr. W. L. Andrews, late manager of the Lincoln Hat Mills, Melbourne, on the value of the work done in China by Mr. Little as Trade Commissioner in China? 8.Is it a fact that over a million pounds' worth of now business is now being done in China by Australian manufacturers as a direct result of the good work performed by Mr. Little during his term of office? 9.What was the nature of the charges made by the employees in the Trade Commissioner's office against' Mr. Little, and what was the matter contained therein? 10.What was the nature of the report made by Major Isaacson, andupon whose authority was he despatched to China to carry out. his investigations? 10. What were the nature and the substance of Senator Bakhap's report on this matter? 12.Will the Minister place upon the table of this House, for the perusal of honorable members, all the papers, communications, and reports in connexion with this matter, including the charges in full as made against Mr. Little by his employees in China, the report of Major Isaacson, and the report of Senator Bakhap?","MR. E. S. LITTLE","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[19]/question[2]/talk.start/para","N/A","N/A"
