"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","1","0","1","0","10","Tehan, Dan, MP","210911","Wannon","LP","N/A","1074","N/A","Dairy Industry","MOTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[2]/interjection[1]/talk.start","N/A","N/A"
"0","0","1","0","1","0","11","SPEAKER, The","10000","N/A","N/A","N/A","1074","N/A","Dairy Industry","MOTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[2]/interjection[2]/talk.start","N/A","N/A"
"0","0","1","0","1","0","12","Tehan, Dan, MP","210911","Wannon","LP","N/A","1074","N/A","Dairy Industry","MOTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[2]/interjection[4]/talk.start","N/A","N/A"
"0","0","1","0","1","0","13","SPEAKER, The","10000","N/A","N/A","N/A","1074","N/A","Dairy Industry","MOTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[2]/interjection[5]/talk.start","N/A","N/A"
"0","0","1","0","1","0","14","Sudmalis, Ann, MP","241586","Gilmore","LP","N/A","1075","N/A","Dairy Industry","MOTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[2]/interjection[6]/talk.start","N/A","N/A"
"0","0","1","0","1","0","15","SPEAKER, The","10000","N/A","N/A","N/A","1075","N/A","Dairy Industry","MOTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[2]/interjection[7]/talk.start","N/A","N/A"
"0","0","0","1","1","0","15","SPEAKER, The","10000","N/A","N/A","N/A","N/A","After 14 long months, we hear the voice of the Labor opposition agriculture spokesman. Never have I been asked, in question time, a question from the member for Hunter. Being the Labor spokesman for agriculture is a bit like being a labrador on the family farm: you're all cute and cuddly but you really have no purpose.  You don't take agriculture seriously. You know very well that you walked in here to try to politicise something because you've been left behind, you've been left at the gate. You know full well that we've already taken the steps to start a mandatory code of conduct. In fact, when the ACCC report that you're talking about came back, on 30 April, I consulted ADF. I understand you consulted ADF yesterday but didn't tell them about this little stunt, which is a bit of a shock to them, as I understand it. When I met with ADF, I said, 'I want the industry to tell me whether it wants a mandatory code.' The ACCC report came back on 30 April. They kept going and going and going, and it got to August. It got to the point where it had taken too long. I called ADF in and said, 'You've got two weeks to give me the direction as to whether you want a mandatory code, or we're going to have to make one for you.' To their credit, they stood up. They engaged with their membership and they came back to me two weeks later and asked for a mandatory code. So we have started that process and we are now at the end of the consultation. This is about not rushing into it, with unintended consequences. We want to make sure we get this right. What the member for Hunter doesn't understand, which he should be embarrassed by, is that the reason it has to push out into 2020 is that we have to fall into line with current contract and production cycles. This is the danger of having somebody who doesn't understand the intricacies of production systems as the shadow agricultural spokesman. This is the danger of having someone who wants to grandstand rather than look after the farmers of regional and rural Australia as the shadow agricultural spokesman. The dairy industry is doing it tough. In fact, in my own electorate, I've gone from having over 35 dairy farmers down to 15, and that's the result of the actions of our supermarkets. They've put in place a cap on the price of milk. They've made sure that the ceiling has been put at $1 a litre. I've called them out on that, and I'm proud to say that I've called them out on that. Every corporate citizen has a responsibility to have a sustainable industry that supports them and underlines their supply. That's why I've called them out. If the member for Hunter is upset by that, I'm sorry, but he's out of touch. He might have been here for 23 years. I grant you, I've only been here for 2½ years, but I think I'm a little bit more in touch with real people because I haven't been tainted by this place for 23 years. Nonetheless, it's important that we get results, so we're acting on the mandatory code. The member for Hunter talked about the ACCC report, saying that we need to put in place a floor price. Let me give the member for Hunter a lesson on what the ACCC report came back with. It did not say anything about a floor price. The ACCC has never asked for a floor price on dairy. To come in here and say, 'Let's go and engage the ACCC to go back on a review they've already undertaken,' shows that their proposed motion has no substance. It is just about the last gasping days of the member for Hunter trying to get some attention. And, I've got to say, this is the first time I've seen a crowd behind him come to hear him talk. It's important to make sure we get the mandatory code of conduct done and that we run it in a sustainable way—by putting in place a regulatory impact statement to ensure there are no unintended consequences. What the member for Hunter also needs to understand is that the dairy industry is a very geographically specific industry. You've got to understand that the industry in Victoria is different to that in New South Wales and Queensland and WA and South Australia. So we need to make sure that we do this in a sensible way. Ms Rishworth: You've still got five minutes!","Dairy Industry","MOTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[3]/talk.text/body/p[1]","Mr LITTLEPROUD (Maranoa—Minister for Agriculture and Water Resources and Minister Assisting the Prime Minister for Drought Preparation and Response) ","(09:47):"
"0","0","0","1","1","0","16","An opposition member","N/A","N/A","N/A","N/A","N/A","An opposition member interjecting—  Mr LITTLEPROUD: If you want to extend, I'm happy to keep going. The reality is that this is what due process should look like—that is, making sure that there aren't any undue impacts on the industry right across it. That's what we've done. We've been calm, sensible and decisive. We've let industry tell us what they want. They came back and told us. It took them time, but we got them there. That's what good governments should do.  An opposition member interjecting—  Mr LITTLEPROUD: Well, you're not listening. The reality is we're also supporting our farmers. When they talk about the returns that our farmers are getting, let me tell you: we've taken an agriculture industry from $30 billion to $60 billion in the last eight years. Do you know how we did that? It's the trade agreements that we put in place. We took off the tinfoil hat that those opposite are wearing. Every time we put a trade agreement up, those opposite tried to slaughter it. Trade agreements are good for this country. We are a nation of 25 million people but we produce enough food for 75 million people. If we don't engage the world, if we don't embrace the world in free trade, then we won't have regional and rural communities—communities that I live in, people that I represent, people that I see every day. The opportunities that the free trade agreements provide are putting money back into their pockets and back into the pockets of our regional communities. These are the sorts of actions that we put in place with the trade agreements with Japan, Korea and China and with the TPP-11, of which those opposite said, 'No, don't bother about it; it's never going to be done.' Lo and behold, we've done it. Now we've also made an even greater investment in trade. In the last budget, we delivered an extra $51 million to create an additional six agricultural councillor positions to complement the 16 that are already in place, to make sure we get market access for all those commodities, particularly for dairy. We're making sure we get market access commodity by commodity. We're breaking it down and putting in place those people that can have that government-to-government relationship we need to ensure that we get access and take advantage of the trade agreements that we've put in place. The member for Hunter talks about climate change. Well, let me say that every year this government has invested over $300 million into research and development around giving our farmers the tools, the science and the technology to be able to adapt to a changing climate. We've done it. The climate has been changing since we first put a till in the soil. As primary producers, we continue to adapt and we're adapting better than anyone else. Those investments have made sure that we have, as primary producers, the tools we need to make returns. I'm proud to say that, for the first time, as the national agriculture minister, at the last ministerial council I brought together all the states to have a coordinated approach so that all our research and development—the research and development the states are doing and that we're doing—is coordinated to make sure that we get better bang for our buck. The member for Hunter wants to cherrypick on points but really hasn't gone into the substance. If he wants to become the agriculture minister, he needs to understand these, because there is a responsibility to those regional and rural Australians, those people, those primary producers out there, particularly those dairy farmers that have done it tough and that we've seen hurt. We've seen the significant reduction from around 8½ thousand to 6,000. We had to act and we did. We acted with industry and we will continue to act. There are other pieces of legislation that we will continue to work through to make sure. And we talked to the dairy farmers.","Dairy Industry","MOTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[3]/talk.text/body/p[8]","N/A","N/A"
"0","0","0","1","1","0","17","Dr Mike Kelly","N/A","N/A","N/A","N/A","N/A","Dr Mike Kelly interjecting—  Mr LITTLEPROUD: I'll take the interjection. I can't remember the last time you'd seen a dairy farmer. The reality is this: we have been calm and decisive about making sure that we put in an environmental framework. To try to undertake a political stunt where you're going to engage with the ACCC, who have just completed a report that effectively says nothing about supporting this fanciful idea that the member for Hunter has put up, will not work. They understand it's nothing more than a stunt. There's no substance, and it's actually cruel. It's actually a cruel hoax to the dairy farmers of this country. It's a cruel hoax to try to politicise the issues that they've had. This is about leadership, not politics. And, while the member for Hunter has said that he's disappointed in my performance, I can say that I'm proud of the fact that I have reached across the aisle. For the first time in this nation's history, we have an agreement on the Murray-Darling Basin Plan, the biggest environmental plan in this nation's history. It is—since Federation. And you know what? It only happened, Member for Hunter—you might want to learn this—because I reached out across the aisle to the member for Watson, and he helped. We worked together. Do not politicise people's plights for your own political gain. This government will continue on a journey of putting a strong environment around our farmers to ensure they make the best returns. It doesn't happen overnight. It has to be done properly with due process; otherwise, you'll end up with the mess that we've had to fix over the last six years from Labor. (Time expired) The question is that the motion moved by the member for Hunter be agreed to.","Dairy Industry","MOTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[3]/talk.text/body/p[15]","N/A","N/A"
"0","0","1","0","1","0","18","Rishworth, Amanda, MP","HWA","Kingston","ALP","N/A","1076","N/A","Dairy Industry","MOTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[3]/interjection[1]/talk.start","N/A","N/A"
"0","0","1","0","1","0","19","SPEAKER, The","10000","N/A","N/A","N/A","1078","N/A","Dairy Industry","MOTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[3]/interjection[2]/talk.start","N/A","N/A"
"0","0","0","1","1","0","20","N/A","N/A","N/A","N/A","N/A","N/A","I move:  That this bill be now read a second time. The Australian government is committed to ensuring the safety and protection of the Australian community. We have passed 17 tranches of legislation since 2014 when the terrorism threat level was raised. These laws have covered matters such as the continued detention of high-risk terrorists and strengthening control orders to minimise the threat to the public. The Counter-Terrorism Legislation Amendment Bill 2019 continues this important work of protecting our community. It will ensure that there is a presumption against bail and parole for all terrorists and their sympathisers. It will also make two changes to improve the operation of the continuing detention order scheme for high-risk terrorist offenders. Schedule 1 —R estrictions on bail and parole Introducing new restrictions on the existing arrangements for bail and parole ensures that there will be a presumption against bail and parole for persons who have demonstrated support for, or have links to, terrorist activity, which is consistent with the agreement reached by the Council of Australian Governments in 2017. Following the appalling terrorist attack in Brighton, Victoria, we now know that the perpetrator of that attack was on parole and had previously been charged with conspiracy to commit a terrorist attack. In line with the COAG agreement, this bill expands the Commonwealth's existing presumption to include those offenders who are the subject of a control order, or who have links with, or who have shown support for, terrorist activities. The new presumption against parole similarly covers all of these terrorism related offenders. This means that offenders who have links with, or have shown support for, terrorist activities will not be released on bail or parole unless they can positively show that there are exceptional circumstances that would otherwise justify their release into the community. Given the overriding need to protect the community, the presumptions against bail and parole will apply to terrorism related offenders who are under the age of 18. This is consistent with the existing presumption against bail which already applies to children charged with, or convicted of, a terrorism offence. However, whilst decision-makers already take into account the age of the offender when making decisions about bail and parole, this bill will make it an explicit requirement, with the protection of the community continuing to be the paramount consideration. This bill also amends section 19AG of the Crimes Act, which requires the court to fix a non-parole period of at least three-quarters of the sentence imposed for a terrorism offence. This applies to adults as well as children. While this bill retains the existing application of section 19AG to children, this will be in the form of a presumption rather than a mandatory requirement that will apply unless there are exceptional circumstances to justify a lower non-parole period. When considering whether exceptional circumstances exist, the court must have regard to the best interests of the child as a primary consideration, with the protection of the community as the paramount consideration. This is aligned with the drafting formulation currently provided for in Commonwealth legislation underpinning control orders. The revisions in the bill to section 19AG reflect the need to remain firm in the face of the serious threat posed by terrorist offenders whilst ensuring that the circumstances of children who commit terrorist offences are taken into account when fixing the minimum period that they are required to spend in jail for their crimes. Schedule 2 —Amendments relating to continuing detention orders Schedule 2 contains two measures to improve the operation of the Commonwealth's HRTO scheme. The first measure will amend the HRTO scheme to ensure that jailed terrorist offenders who are also serving time for non-terrorist offences remain eligible for consideration for a CDO, a continuing detention order, at the conclusion of their time in prison. It should not matter whether a terrorist offender's final day of detention is for a terrorist offence or another offence, usually a state offence. What matters is the safety of the Australian public, and the bill will ensure that the community can be protected from terrorist offenders who pose an unacceptable risk to the community of committing a terrorism offence if released from prison. The second measure brings the options for protecting national security information included in an application for a CDO into line with criminal prosecutions. The continued detention of terrorist offenders after their sentence of imprisonment has expired is not something this government takes lightly, and the process is subject to stringent procedural safeguards. These safeguards must be balanced against the need to protect information of intelligence agencies and sensitive sources. At present, the protections for information in an application are different to those available in a criminal trial: they only serve to limit what can be disclosed to the public, and do not allow for the full range of protections that a court may order, including under the National Security Information (Criminal and Civil Proceedings) Act 2004. The bill will amend this to provide that the information given to the terrorist offender is subject to any orders the court makes for the protection of national security information. It needs to be stressed that this amendment will in no way allow for the use of secret evidence in CDO proceedings. When deciding whether to issue a continuing detention order, a court can only rely on the same information in the proceedings that has been provided to the terrorist offender. The courts also oversee the protection of sensitive information, and they will retain the ultimate power to determine the appropriate orders to protect the information and their impact on the fairness of proceedings. With these amendments, the government can get on with the job of protecting the Australian people from the risks posed by terrorist offenders who pose an ongoing and unacceptable risk. Conclusion This bill demonstrates the government's ongoing commitment to protecting the Australian community from terrorism. To enable the parliament to give full consideration of this important bill, the government is writing to the Parliamentary Joint Committee on Intelligence and Security to ask it to examine this bill. On that basis, I commend the bill to the House. Debate adjourned.","Counter-Terrorism Legislation Amendment Bill 2019","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/subdebate.2[2]/speech/talk.text/body/p[1]","Mr PORTER (Pearce—Attorney-General) ","(10:09):"
"0","0","0","1","1","0","21","N/A","N/A","N/A","N/A","N/A","N/A","I move:  That this bill be now read a second time. This bill will amend the Foreign Influence Transparency Scheme Act 2018 (the FITS Act). The FITS Act commenced on 10 December 2018. The act established a registration scheme for persons undertaking certain activities on behalf of a foreign governments, foreign political organisations, and foreign government related entities or individuals. The scheme is the first of its kind in Australia and a key transparency measure which will help protect the integrity of Australia's democratic institutions, systems and processes from covert foreign influence. This will be of particular importance in the upcoming federal election period. The amendments proposed in this bill are intended to improve the operation of the scheme by clarifying the scope of a number of key provisions and aligning various requirements for those liable to register under the scheme. Ultimately, these measures will ensure that the scheme provides the level of transparency about foreign influence in Australian democratic processes which was intended. Ame ndments to sections 13 and 14— communications activity The bill amends the definition of 'communications activity' in section 13 to the production of information or material on behalf of a foreign principal for the purpose of that information or material being communicated or distributed to the public. Currently, a person who produces information or material for a foreign principal does not have to register under the scheme if that material is given to another party to disseminate. Similarly, the producer does not currently have to ensure that the information or material includes a disclosure about the foreign principal. For example, it means that an advertisement produced on behalf of a foreign government for the purpose of influencing the voters at the upcoming election, but which is distributed by another party, would not be subject to the same registration and disclosure obligations as other registrable communications activity. These amendments will ensure that producers of relevant information or material will be liable to register and required to ensure the information or material includes a disclosure about the role that the foreign principal played in its production. Amendments to section 14 will ensure that a person's belief about the intention of the foreign principal for whom they are undertaking an activity will be taken into account when determining the purpose of the activity. Amendme nts to sections 35, 37 and 38— reporting obligations The bill will amend sections 35, 37 and 38 of the FITS Act. These amendments address gaps in the act's reporting obligations and will align the reporting and registration time frames under the FITS Act. Currently, the reporting obligations under the FITS Act only apply to a person who is already registered under the scheme, and do not apply to a person who is liable to register, but has not yet actually done so. The amendments will ensure that a person must report all registrable activity undertaken from the time they become liable to register, rather than just the activities they undertake after registering. The amendments will also consolidate the reporting obligations relating to disbursement activities into section 35 so that all disbursement activities which are undertaken accumulate, regardless of whether they are undertaken during a voting period. These amendments will close a gap in the operation of the scheme and will ensure that all registrable activity is reported. The bill will also amend section 38 of the FITS Act to ensure that any communications activity undertaken on behalf of a foreign principal contains the appropriate disclosures about the foreign principal, regardless of whether the person undertaking the activity is already registered. This will mean that any communications activity is required to include the relevant disclosures so that the role of the foreign principal in the production, communication or dissemination of the information or material, is transparent to the recipients of the material. Amendments to section 57— offence of reckless omission Finally, the bill will make technical amendments to the offences set out in subsections 57 (3) and (4) to improve the workability of the offences. The amendments will provide that omitting to register or renew registration under the scheme is a circumstance of the offence, rather than referring to a 'reckless omission' which is not a defined term in the Criminal Code. These amendments do not alter the conduct which is criminalised by the offences, but rather ensure that they operate consistently with other Commonwealth criminal laws. Conclusion These are important amendments which clarify the operation of the scheme. With the exception of section 14, which was a recommendation by the Parliamentary Joint Committee on Intelligence and Security, the provisions contained in the amendment bill are consistent with the original bill as introduced to the Senate in June 2018. The amendment to section 14 provides greater clarity and gives effect to the parliamentary joint committee's recommendation. The amendments in this bill do not change the intent of the scheme. The Foreign Influence Transparency Scheme is a significant step forward in providing transparency over foreign influence in Australian democratic and political processes. The provisions in this bill will give better effect to the important transparency intention of the FITS Act. On that basis, I commend the bill to the House. Debate adjourned.","Foreign Influence Transparency Scheme Amendment Bill 2019","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/subdebate.2[2]/speech/talk.text/body/p[1]","Mr PORTER (Pearce—Attorney-General) ","(10:15):"
