"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","1","0","0","0","1","0","16","0","Mr RONALD EDWARDS","AG4","(Stirling)","ALP","N/A","342","—I give notice that, on the next day of sitting, I shall move:  That this House expresses its concern at the treatment of Father Brian Gore and two fellow Catholic priests by the Government of the Philippines. ","N/A","FATHER BRIAN GORE","/html/body/hansard/chamber.xscript/debate[6]/speech/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","18","0","Mr PEACOCK","MI4","KOOYONG","LP","N/A","342","—Will the Prime Minister endorse the call, which I now make, for the New South Wales Premier and Federal President of the Australian Labor Party to step down from both positions pending the determination of the royal commission announced today?  ","MR NEVILLE WRAN","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[1]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","20","0","Mr HAWKE","YD4","WILLS","ALP","N/A","342","—I have total confidence in the capacity of Mr Wran to make the decision which is appropriate in the interests of good government.  ","MR NEVILLE WRAN","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[1]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","22","0","Mr STEEDMAN","PI5","CASEY","ALP","N/A","343","—My question is directed to the Minister for Employment and Industrial Relations. What action has the Government taken to restore the collection of statistics on the number of unemployed persons registered with the Commonwealth Employment Service?  ","UNEMPLOYMENT STATISTICS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[2]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","24","0","Mr WILLIS","ZJ4","GELLIBRAND","ALP","N/A","343","—I thank the honourable member for that question. Honourable members will be aware that it was for many years Government practice to publish monthly figures for the number of registered unemployed personsthat is, registered with the Commonwealth Employment Serviceat the end of each month. That practice ceased in March 1981 when the Government terminated the collection and publication of such figures. That cessation of collection and publication caused quite an outcry because it denied to the Australian people information in regard to regional unemployment in particular, but also other breakups, including occupational breakups.  The Government, on taking office, saw fit immediately to reinstate the process of that collection. I ordered a collection of those figures to be taken within a few days of becoming Minister for Employment and Industrial Relations. That collection was done on 17 March and the figures were published soon after. They showed a total number of unemployed of 822,000. Those figures were widely welcomed within the community and I have now reinstated the regular collection and publication of this data, to be broken up by sex, age, duration of registration, occupation and special groups. In addition, there will be what was the normal regional breakup of unemployment so that honourable members can see what is happening to the unemployment situation, not simply on a national and State basis, as we can see from the Australian Bureau of Statistics figures on unemployment, but also on a much more local basis. These figures will be collected quarterly. The ABS figures will remain, in our view, the official figures and will continue to be collected monthly. They are on a basis which is internationally accepted and therefore, I think, are rightly viewed as the official unemployment figures. We believe that collecting the CES figures on a quarterly basis will be sufficient for labour market purposes and for the purposes of those who are simply interested in knowing what is happening to the employment situation on a regional and local basis. The next count of the figures will be for the month of June. ","UNEMPLOYMENT STATISTICS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[2]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","26","0","Mr LLOYD","2E4","MURRAY","NP","N/A","343","—My question is directed to the Minister for Communications. Before writing to the Chairman of the Australian Broadcasting Commission did the Minister for Industry and Commerce, that is, Senator Button, seek the agreement of or have discussions with the Minister? If not, will the Minister advise the House who is the Minister responsible for the ABC?  ","AUSTRALIAN BROADCASTING COMMISSION","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[3]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","28","0","Mr DUFFY","6G4","HOLT","ALP","N/A","343","—Senator Button did consult with me before the letter was sent, but I was not aware of the contents of the letter.  ","AUSTRALIAN BROADCASTING COMMISSION","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[3]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","30","0","Mr STAPLES","KJ4","DIAMOND VALLEY","ALP","N/A","343","—Has the Prime Ministers attention been drawn to a report in todays Sydney Morning Herald in which the Deputy Leader of the Opposition is reported to have attacked what he described as the growing confusion over the Governments wages policy? If so, is there growing confusion in the Government s wages policy or does this socalled confusion lie squarely in other quarters?  ","WAGES POLICY","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[4]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","32","0","Mr HAWKE","YD4","WILLS","ALP","N/A","343","—Let me say that there is absolutely no confusion about the Governments wages policy but, as I will clearly point out, we will identify where the confusion is. Let me state in terms of the Governments wages policy what that policy is. It is that in the circumstances confronting Australia, these requirements are quite obviously necessary: Firstly, that there be a return to a system of centralised wage fixation; secondly, that with the return to that system of centralised wage fixation, which obviously has to be undertaken appropriately by the parties, the trade unions and the employers, with the governments playing their parts, it is the position of the Government that there be the exercise of very considerable restraint by all parties. This is a restraint which should not be confined in the area of wages.  If we talk about wages policy, we also have to talk about incomes policies generally. Because my Government believes that this restraint must be exercised generally, it has taken steps to try to ensure that that restraint is exercised in other quarters. In terms of the request put to this Government out of the National Economic Summit Conference, I have written directly to the 200 major companies and asked that the chief executives of those companies take steps to exercise restraint in respect of dividend payments and in respect of emoluments and perquisites of executives of the companies. May I sayI pay respect to the companies concernedthat I believe we will receive a positive response from them . I thank them for that and congratulate them on it. We believe that in this context there is room for only minimal wage increases before the end of 1983, and that is the position that we will be very clearly putting to the Australian Conciliation and Arbitration Commission if the national wage case gets going in the second half of this year, which we imagine will happen. I say further in that respect that on that basis there would be room for a return to indexation in 1984. That is a coherent policy, an equitable policy and, most importantly, a workable policy. That policy of a return to a centralised wage fixation system received the endorsement of the Summit. The Summit communique states: This Summit therefore proposes that the parties should as a matter of priority develop the option of a return to a centralised system under the auspices of the Australian Conciliation and Arbitration Commission. That is the position of this Government, clear and unequivocalan equitable and workable policy. Against that the honourable member has asked whether confusion may lie elsewhere. We have a case of schizophrenia in regard to this matter among those on the opposite side of the House. The Deputy Leader of the Opposition is a clear advocate of an abandonment of any system of centralised wage fixation and of a return to the forces of the marketexactly the position which produced the wages explosion after the middle of 1981. That is the position of the Deputy Leader of the Opposition. But that is in direct contrast to the position of the shadow Minister for Employment and Industrial Relations, the honourable member for Balaclava, who says that the position of the Deputy Leader of the Opposition is a nonsense position, that it has the seeds of chaos for Australia. The wages policy of the shadow Minister is the same as that of the Governmentthat there should be a return to centralised wage fixation. So there is chaos on the Opposition side in the area of wages policy. Before I make my final point, I repeat: The advisers to the previous Government , expected that, if there were to be a continuation of the policies of that Government, wages in 1983 and 1984 would be higher than the levels that will emerge under this Governments policies. In respect of the pathetic position of the Opposition and its policy I come finally to the Leader of the Opposition, who was asked what a government under him would do. On 27 April he was asked:  What would you do if you were in government? His sublime answer, always to be remembered, was: Well, I will tell you when I am in government. We will have to wait a long time to find out his policies in those circumstances. ","WAGES POLICY","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[4]/answer/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","34","0","Mr MacKELLAR","014","N/A","N/A","N/A","N/A","—I ask the Prime Minister: Is it a fact, as reported in the Press today, that a senior Labor man who has been one of the most important and influential figures in the Australian Labor Pary over the past two decades has been closely associated with the recently expelled Soviet diplomat, Mr Ivanov?  ","AUSTRALIAN LABOR PARTY MEMBER","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/proctext/interject/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","36","0","Mr HAWKE","YD4","WILLS","ALP","N/A","344","—I am not one who has a commitment to fetishes of longstanding practice and who says that things that have always happened are necessarily practices that should be followed in the future. But I must say in respect of the sorts of issues raised by the honourable member that I intend to adhere to what I understand has been the longstanding practice of governments of both sides of the political fence. In regard to issues concerning national security which are raised by the question of Mr Ivanov  ","AUSTRALIAN LABOR PARTY MEMBER","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/question/talk.start[1]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","38","0","Mr MacKellar","014","N/A","N/A","N/A","N/A","—I never raised national security; you did.  ","AUSTRALIAN LABOR PARTY MEMBER","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/question/interject[1]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","40","0","Mr HAWKE","YD4","WILLS","ALP","N/A","344","—I am saying that in respect of the decision that was made to expel Mr Ivanov, I believeI would have thought that even the honourable member understood thisquestions of national security are involved. I do not think the Leader of the Opposition has any doubt that the expulsion of Mr Ivanov raised  ","AUSTRALIAN LABOR PARTY MEMBER","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/question/talk.start[2]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","42","0","Mr McVeigh","ML7","N/A","N/A","N/A","N/A","—You are very good on the hypothetical; not very good on the real question.  ","AUSTRALIAN LABOR PARTY MEMBER","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/question/interject[2]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","44","0","Mr HAWKE","YD4","WILLS","ALP","N/A","344","—That is only because I cannot get it through the honourable members thick head.  ","AUSTRALIAN LABOR PARTY MEMBER","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/question/talk.start[3]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","46","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! The honourable member for Darling Downs will cease interjecting. The Prime Minister will continue without interruption.  ","AUSTRALIAN LABOR PARTY MEMBER","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/question/interject[3]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","48","0","Mr Porter","NI4","N/A","N/A","N/A","N/A","—You obviously have the wrong briefing notes, Bob.  ","AUSTRALIAN LABOR PARTY MEMBER","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/question/interject[4]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","50","0","Mr HAWKE","YD4","WILLS","ALP","N/A","344","—I do not need briefing notes. Let me say in answer to the question from the honourable member that I understandif my understanding is incorrect, he can put me rightthat he raised a question in relation to the person who was expelledthe relationship between a suggested unnamed person and Mr Ivanov, who was expelled. The honourable member nods that my understanding is correct. Therefore, I repeat the answer, which seems to escape the honourable member but nevertheless is in terms of the practice which was followed by the previous Governmentone of the few practices that it did follow which were correctthat neither I nor any member of my Government will publicly canvass issues in which questions of national security are so obviously involved, as they were in the expulsion of Mr Ivanov.  ","AUSTRALIAN LABOR PARTY MEMBER","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/question/talk.start[4]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","52","0","Mr GRIFFITHS","0H4","MARIBYRNONG","ALP","N/A","345","—Is the Special Minister of State aware of assertions that the possible introduction of a system of public funding for political parties in Australia will be solely to the benefit of the Government party or parties? Can the Minister inform the House of the experience of other countries with the operation of public funding for political parties?  ","FUNDING OF POLITICAL PARTIES","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[6]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","54","0","Mr YOUNG","EV4","PORT ADELAIDE","ALP","N/A","345","—I use these notes today because there is a lot of information which obviously the Leader of the National Party does not have. I will give some amounts, and I will give them in Australian dollars because it will save members of the National Party having to take off their shoes to work out the exchange rate. Unfortunately, in Australia there seems to be the view that the introduction of public funding of political parties is some enormously radical step that only Australia would dare to take. I will read to the House some of the countries that adopt this practice: Austria, Canada, Denmark, Finland, France, West Germany, Ireland, Israel, Italy, Japan, Netherlands, Norway, Sweden , United Kingdom and the United States of America.  ","FUNDING OF POLITICAL PARTIES","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[6]/answer/talk.start[1]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","56","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—The Soviet Union?  ","FUNDING OF POLITICAL PARTIES","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[6]/answer/interject[1]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","58","0","Mr YOUNG","EV4","PORT ADELAIDE","ALP","N/A","345","—The honourable member for Denison says the Soviet Union. I can tell him that no one was subsidised more than he was with 70,000 bucks for a car to run around in for eight months$70,000 for Commonwealth cars. We will use the money properly.  ","FUNDING OF POLITICAL PARTIES","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[6]/answer/talk.start[2]/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","60","0","Honourable members","N/A","N/A","N/A","N/A","N/A","Honourable members interjecting  ","FUNDING OF POLITICAL PARTIES","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[6]/answer/para[1]","N/A","N/A"
"0","0","1","0","0","0","0","1","0","62","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! The House will come to order.  ","FUNDING OF POLITICAL PARTIES","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[6]/answer/interject[2]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","64","0","Mr Newman","WM7","N/A","N/A","N/A","N/A","—Point of order, Mr Speaker.  ","FUNDING OF POLITICAL PARTIES","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[6]/answer/interject[3]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","66","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! It is impossible for Question Time to continue if there is continual interruption and interjection from both sides of the House. I ask honourable members to reflect on that. I will hear the honourable member for Bass on a point of order.  ","FUNDING OF POLITICAL PARTIES","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[6]/answer/interject[4]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","68","0","Mr Newman","WM7","N/A","N/A","N/A","N/A","—Mr Speaker, will the Special Minister of State now tell us what the then Leader of the Opposition used on his cars for the same period, which I believe was in the order of $100,000.  ","FUNDING OF POLITICAL PARTIES","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[6]/answer/interject[5]/talk.start/para","N/A","N/A"
