"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","1","1","MemberInterjecting","265991","N/A","N/A","N/A","N/A","The DEPUTY SPEAKER ( Mr Llew OBrien ): Order! The debate is interrupted in accordance with standing order 43. The debate may be resumed at a later hour. The member will have leave to continue speaking when the debate is resumed.","Religious Discrimination Bill 2021, Religious Discrimination (Consequential Amendments) Bill 2021, Human Rights Legislation Amendment Bill 2021","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2/speech[4]/talk.text/body/p[9]","N/A","N/A"
"0","0","1","0","1","OBrien, Llew MP ","265991","Wide Bay","LNP","N/A","15","15 OBrien, Llew MP (The DEPUTY SPEAKER) 265991 Wide Bay LNP","Religious Discrimination Bill 2021, Religious Discrimination (Consequential Amendments) Bill 2021, Human Rights Legislation Amendment Bill 2021","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2/speech[4]/interjection/talk.start","N/A","N/A"
"0","0","0","1","1","Wells, Anika MP","264121","Lilley","ALP","N/A","15"," Nearly one year since the day Ms Brittany Higgins came forward with a horrific story about alleged crimes perpetrated on her in this building Australian women are still demanding answers from the Prime Minister. When planning to deliver a parliamentary acknowledgement of the bullying and sexual harassment that has taken place in this building, why was the Prime Ministers first act not to invite the survivors? Why are these women constantly an afterthought to the Morrison government? Why did the Prime Minister refuse to walk to his own front door to listen to 10,000 women demanding respect at work—The DEPUTY SPEAKER: Order! The member must remember sub judice and say alleged crimes.","Members of Parliament: Staff","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/speech/talk.text/body/p[1]","Ms WELLS (Lilley) ","(13:30):"
"0","0","0","1","1","MemberContinuation","264121","N/A","N/A","N/A","N/A","Ms WELLS: I said alleged crimes, Mr Deputy Speaker.The DEPUTY SPEAKER: Im sorry, I thought you said otherwise. Sorry, continue.","Members of Parliament: Staff","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/speech/talk.text/body/p[3]","N/A","N/A"
"0","0","0","1","1","MemberContinuation","264121","N/A","N/A","N/A","N/A","Ms WELLS: Who knew about the reported assault of Brittany Higgins just metres away from the Prime Ministers office and when did they know? Why has the Gaetjens report not been treated with the urgency it deserves? Why a year on can the Prime Minister still not answer that question? Why did the Deputy Prime Minister in a text call the Prime Minister a liar in the same week he denied any knowledge of the alleged sexual assault that happened in our own workplace? Why did the Prime Minister refuse to release internal documents requested through the FOI process regarding the alleged rape of Brittany Higgins? Why did he give domestic and gendered violence advocates a measly two weeks to map out the next 10 years of the fight against gendered violence in Australia? Why do we still have to ask these questions a year on?","Members of Parliament: Staff","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/speech/talk.text/body/p[5]","N/A","N/A"
"0","0","1","0","1","DEPUTY SPEAKER, The","10000","N/A","N/A","N/A","15","15 DEPUTY SPEAKER, The 10000","Members of Parliament: Staff","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/speech/interjection[1]/talk.start","N/A","N/A"
"0","0","1","0","1","Wells, Anika MP","264121","Lilley","ALP","N/A","15","15 Wells, Anika MP 264121 Lilley ALP","Members of Parliament: Staff","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/speech/continue[1]/talk.start","N/A","N/A"
"0","0","1","0","1","DEPUTY SPEAKER, The","10000","N/A","N/A","N/A","15","15 DEPUTY SPEAKER, The 10000","Members of Parliament: Staff","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/speech/interjection[2]/talk.start","N/A","N/A"
"0","0","1","0","1","Wells, Anika MP","264121","Lilley","ALP","N/A","15","15 Wells, Anika MP 264121 Lilley ALP","Members of Parliament: Staff","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/speech/continue[2]/talk.start","N/A","N/A"
"0","0","0","1","1","Coulton, Mark Maclean MP","HWN","Parkes","NATS","N/A","16"," Last Friday night I attended the business awards in Dubbo, aptly named the Rhino Awards as a tribute to the stars at the Taronga Western Plains Zoo in Dubbo. What was particularly exciting about that night was the level of optimism and success of local businesses. Through a couple of pretty difficult years they have not only survived but thrived. The Gold Rhino went to online ticketing company 123 Tix, who showed great innovation to evolve their company to keep it relevant and grow their company during the pandemic.Dubbo is just one town in my electorate. During the break I spoke to a businessperson in Moree who employs 20 people. They were saying what a great help JobKeeper was to keep their business afloat during the early days of the pandemic and how subsequent government policies, like the instant asset write-off, have enabled their business to invest in equipment and ultimately tool up and hire staff to enable them to take part in the enormous opportunities across regional Australia at the moment. This is a very positive time for regional Australia.","Parkes Electorate: Business","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/speech/talk.text/body/p[1]","Mr COULTON (Parkes) ","(13:31):"
"0","0","0","1","1","Thwaites, Kate MP","282212","Jagajaga","ALP","N/A","16"," This summer a member of my community wrote to me in despair and said:My husband and I are older people and parents of two disabled adults. Weve been made to feel expendable by the Morrison government and their current decisions. Are these decisions because were seen as a burden on the community? Are they because were considered unproductive? Are we a way to save money on pensions, because dead people cannot claim a pension?She went on to explain the lengths she had gone to to try to source COVID tests for her family, including for her son with Down syndrome. She said that rapid antigen tests were unavailable. As a grandparent she undertakes regular duties to care for two children under five, who cant be vaccinated but are also exposed to the virus at child care. And the staff cannot access rapid antigen tests.This was the summer for my constituents, but for the Morrison government this summer was attending the cricket for three days instead of attending the Senate inquiry into COVID in aged care. It was trying to explain away text messages about the Prime Ministers character from the former New South Wales Premier, a current cabinet minister and, of course, the current Deputy Prime Minister. Most recently for the Prime Minister it was attending to campaign stunts and washing a womans hair for the cameras. My community is sick and tired of this Prime Minister and this government not doing their jobs. We deserve so much better. (Time expired)","COVID-19","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[3]/speech/talk.text/body/p[1]","Ms THWAITES (Jagajaga) ","(13:33):"
"0","0","0","1","1","Drum, Damian MP","56430","Nicholls","NATS","N/A","16"," Over 2.2 million people live across the most productive agricultural region in Australia, and that is the Murray-Darling Basin. Those 2.2 million people are in extreme fear of a Labor government and the Greens party in relation to their water policies.When a senior journalist recently interviewed the shadow water minister, the member for Griffith, and asked whether they would increase buybacks out of agriculture, buying water off desperate farmers—and there is a 100 gigalitre cap in this area—the shadow minister would not answer the question. This is the most destructive policy you can have for over two million people who live around the Murray-Darling Basin, and she was noncommittal about increasing the cap on buying water from farmers. When it came to an additional 450 gigalitres that the plan is demanding be flushed down the rivers—again, this water cannot be delivered without causing incredible pain and damage to the agricultural sector—again, the member for Griffiths was noncommittal and would not comment on another 450 gigalitres being taken away from agriculture.These issues are critical to the two million people living up and down the Murray-Darling Basin, and it is a real and genuine concern that the Labor Party will simply go after desperate farmers and buy their water. (Time expired)","Murray-Darling Basin","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[4]/speech/talk.text/body/p[1]","Mr DRUM (Nicholls—Chief Nationals Whip) ","(13:35):"
"0","0","0","1","1","Mitchell, Brian MP","129164","Lyons","ALP","N/A","16"," Today I had the privilege of meeting Shirley, Ashka and Katie, who between them have worked more than 30 years in aged care. They came to Canberra to implore this parliament to address the aged-care crisis that is gripping this country. We also heard from Roslyn, who finished her evening shift last night but was so determined to speak up for the residents she cares about that she came to Canberra to speak to MPs.It is aged-care residents who are bearing the brunt of this crisis. More than 500 have died with COVID since New Years Day. It is an horrendous toll, with every one of those deaths a person: a mother or a father, a grandparent, a valued and loved member of our community—somebody to be valued, someone who is not expendable.Long before we had heard of coronavirus, aged care was in crisis. We had a royal commission about it—Neglect! The report made 148 recommendations, and its been left to gather dust by this rotten Liberal government. The coronavirus pandemic has only made the crisis worse. Staff are calling in sick and cant be replaced. Residents are being locked in their rooms. Theyre not being fed on time, nor cleaned, nor showered. Nurses, carers, volunteers and families are tearing their hair out while the PM does photo-ops, washing hair. Four weeks ago, they asked the government to send in ADF assistance. This Prime Minister at first said no and then changed his mind. Its always too little, too late.","Aged Care","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[5]/speech/talk.text/body/p[1]","Mr BRIAN MITCHELL (Lyons) ","(13:36):"
"0","0","0","1","1","Entsch, Warren MP","7K6","Leichhardt","LNP","N/A","17"," I rise this afternoon to place on the record and pay tribute to those in my community who were recently named as Citizens of the Year at recent local government Australia Day Awards ceremonies in my electorate. These awards are always one of the highlights of the year, as they acknowledge those who work tirelessly to ensure that their community is a great place to live, work and play. Sadly, due to current events, ceremonies were held virtually or with capped numbers.Cairns Regional Council named Rick Hanlon from AFL Cape York House as its Citizen of the Year, while, up the road, Douglas Shire Council named former local principal Deborah Kachel as its Citizen of the Year for her almost 50 years of service to various charities across the shire. Cook Shire Council named Lou Norgard as its Citizen of the Year, and Stephanie Savage took home the top gong at the Torres Shire Council Australia Day Awards. Last, but certainly not least, Rose Robbins was named Weipas top citizen.I also want to take this opportunity to acknowledge the many other unsung heroes in my community who didnt make any official list but whose work in our community over the past year certainly hasnt gone unnoticed. To those people I say thank you. Our communities are far richer for your tireless and selfless contributions.","Leichhardt Electorate: Citizens of the Year","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[6]/speech/talk.text/body/p[1]","Mr ENTSCH (Leichhardt) ","(13:38):"
"0","0","0","1","1","McBride, Emma MP","248353","Dobell","ALP","N/A","17"," Everyone, wherever they live, deserves access to the best education and training Australia has to offer. But this government is deliberately making it harder for young people in my community to take up a trade. Over the past eight years the Morrison government has cut millions of dollars from vocational education and training. This has led to a 10 per cent drop in the number of apprentices and trainees on the north end of the Central Coast. And now the government has decided to exclude young people living in my community from the Commonwealth Scholarships Program for Young Australians.This program offers $13,000 scholarships for people wanting to take up an apprenticeship or traineeship in a few hand-picked regions across Australia. In New South Wales, this includes Gosford but completely excludes the north end of the coast. This doesnt make sense. How can you exclude part of the coast from this program when were one region? Its hard enough for young people living outside big cities to get the training and skills they need, but now theyre being deliberately overlooked. There are already a higher number of jobseekers on the north end of the coast. If this scholarship program is based on need then why are young people in Dobell being excluded? We have a skills crisis across the coast, not just in Gosford, and people in my community deserve a fair shot at training and more secure work. Every young person, wherever they live on the Central Coast, deserves this opportunity. The Morrison government needs to explain to young people in Dobell why theyre missing out again.","Commonwealth Scholarships Program for Young Australians","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[7]/speech/talk.text/body/p[1]","Ms McBRIDE (Dobell) ","(13:39):"
"0","0","0","1","1","Leeser, Julian MP","109556","Berowra","LP","N/A","17"," Its rare that one event can bring the whole community together, but, for over 20 years, the Glenhaven Christmas carols is an event that can and does. Each year Glenhaven Oval fills with thousands of local families sitting on their picnic blankets enjoying each others company and soaking up the Christmas spirit. Last year the event drew over 4,000 people to the oval: mums, dads, grandparents and children. Glenhaven Christmas carols is the product of the hard work of community minded citizens, including members of Glenhaven Rotary and the Glenhaven RFS, who want to put on a great night of family entertainment. I particularly want to acknowledge the hard work of the Glenhaven Carols Christmas committee: Barry Philps, Mitchell Blue, Chris Costaganna, Pablo and Eva Anwandter, Sarah Didsbury, James Langan, Donna Fraser, Karen Stowe and Louise Hedges.Despite the challenges of the COVID-19 pandemic, last years Christmas carols was the best ever. Glenhaven Oval took on a carnival atmosphere, with rides and amusements as well as stage performances by local dance groups and young entertainers living in the area, including Reid the Music, Cassidy-Rae Wilson, Jennas Singing School, Sister2Sister School of Singing and the combined North West Wind Ensemble and Castle Hill Youth Orchestra. The evening finished with a spectacular fire display. Money raised at last years carols will be used to support local community groups, including the RFS, Hills Community Aid, the SES, Glenhaven Community Defib Project and ONE80TC rehabilitation services. I want to take this opportunity to congratulate Glenhaven on a wonderful event that has brought our community together year after year for over two decades.","Glenhaven Carols by Candlelight","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[8]/speech/talk.text/body/p[1]","Mr LEESER (Berowra) ","(13:41):"
"0","0","0","1","1","Bandt, Adam Paul MP","M3C","Melbourne","AG","N/A","17"," There are 114 new coal and gas projects in the approvals pipeline, and right now both the government and the opposition want to see them developed. This would create 2½ times as much pollution as Australia currently produces every year. The International Energy Agency has said that, to meet either the 1½ degrees or the net zero by 2050 goal supposedly adopted by both of those parties, not one single new coal, oil or gas project can proceed. One of these 114 projects alone could blow every climate target.In order to reach the goal of a safe planet, Australia needs to hit pause on all new coal and gas projects. Thats why the Greens want to see a freeze put on any new projects. We shouldnt be pouring more petrol on the fire; we should be trying to put it out. Young people get it. They have taken this government to court over its approval of new coalmines and how an expansion of coal will damage their health and wellbeing. Governments hold a duty of care for future generations. The Federal Court has backed in these eight young Australians, but the government is appealing to the full Federal Court because this government refuses to be bound by any such notion like caring for and looking after future generations. Liberal and Labor want more goal and gas but the Greens dont. Thats why Im proud to table this petition supporting the brave young people taking this government to court over its expansion of coal and gas. No more coal and gas.The petition read as follows—Our world is heating up due to burning of coal and the Minister for the Environment should stop approving coal mines that add fuel to the fire and make the crisis worse.In the words of Justice Bromberg in the Sharma case: As Australian adults know their country, Australia will be lost and the World as we know it gone as well. The physical environment will be harsher, far more extreme and devastatingly brutal when angry. Lives will be cut short. Trauma will be far more common and good health harder to hold and maintain. None of this will be the fault of nature itself. It will largely be inflicted by the inaction of this generation of adults, in what might fairly be described as the greatest inter-generational injustice ever inflicted by one generation of humans upon the next.Since the judgment the Minister for the Environment has approved FOUR coal mines arguing that if we dont do it somebody else will. It is a logical fallacy that contravenes basic economic principles of supply and demand. It is immoral, just like a drug dealer saying if I dont supply the drugs, someone else will.We therefore ask the House to advise the Federal Minister for the Environment to exert her duty of care towards Australian Children and to stop encouraging the extraction and burning of coal.from 959 citizens (Petition No. EN3499)Petition received.","Petition: Climate Change","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[9]/speech/talk.text/body/p[1]","Mr BANDT (Melbourne—Leader of the Australian Greens) ","(13:42):"
"0","0","0","1","1","Flint, Nicolle Jane MP","245550","Boothby","LP","N/A","18"," Today I would like to congratulate the recipients of awards in the 2022 Australia Day honours within my electorate of Boothby. Im honoured to be able to congratulate this years recipients and to highlight their contributions to our local community, to South Australia and to the nation. The following local residents were awarded a Medal of the Order of Australia in the 2022 Australia Day honours: Mr Robert Canney, for service to cricket; Mr Roger Grund, for service to conservation; Dr Kerry Hancock, for service to medicine through a range of roles; Ms Meg Harris, for service to sport as a gold medallist at the Tokyo Olympic Games, winning gold in the 4 x 100 metre freestyle swimming relay at only 19 years of age; Angela Pangallo, for service to people with neurodevelopmental disorders; and Mr Graham Priestnall, for service to the defence industry.A number of local residents were also recognised with meritorious awards. I would also like to highlight their work for our community, state and nation. Mrs Sara Fleming was awarded the Public Service Medal for outstanding public service to the development and provision of Paediatric Palliative Care Services; Mr Malcolm Amos was awarded the Australian Fire Service Medal; and Mr Jamie Goldsmith was awarded the Australian Corrections Medal. Each of these honours recipients is a dedicated and respected member of our local community, and I extend my sincere congratulations and thanks to them all.","Boothby Electorate: Australia Day Awards","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[10]/speech/talk.text/body/p[1]","Ms FLINT (Boothby—Government Whip) ","(13:44):"
"0","0","0","1","1","McBain, Kristy MP","281988","Eden-Monaro","ALP","N/A","18"," With sadness, I rise today to say farewell to an incredible member of the Queanbeyan community. After a long battle with motor neurone disease, Queanbeyan mother of five Tascha Loadsman passed away on Sunday. My heart goes out to Taschas husband, Matt, her children, her family, her friends and the broader Queanbeyan community who are mourning this loss.Tascha was a remarkable woman. She served in the ADF for more than a decade, moving around Australia before settling in Queanbeyan in 2013. She was a business owner, dedicated mother and an extremely active woman until her motor neurone disease diagnosis. With no known cure, the past three years have been incredibly difficult for Tascha and her family as her body shut down.I first met Tascha almost two years ago to discuss her application to the NDIS, for a lift, and that application wasnt met. By this time, Tascha was confined to a wheelchair and needed support every day. MND is terminal. There is no cure. Despite this, Tascha remained strong and fought every single day. Not only was she fighting her own battle every single day; she was letting other people in on that battle by documenting it on social media on a page called You, Me & MND. She let her voice advocate respite care in Queanbeyan. She spoke out about the need for respite care in Queanbeyan and gave an honest account of her experiences in the hope that others wouldnt need to travel to Canberra to access care.Taschas husband, Matt, and her children will be celebrating Taschas life this Friday. It will be a colourful celebration of a beautiful woman who made the world a better place. Vale, Tascha Loadsman.","Loadsman, Mrs Tascha","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[11]/speech/talk.text/body/p[1]","Ms McBAIN (Eden-Monaro) ","(13:45):"
"0","0","0","1","1","Goodenough, Ian MP","74046","Moore","LP","N/A","19"," On Australia Day, I was privileged to attend the ceremony to commemorate the 20th anniversary of BAPS Perth at the temple in Wangara. BAPS Swaminarayan Sanstha is a worldwide sociospiritual volunteer and humanitarian organisation. It is in consultative status with the economic and social council of the United Nations organisation, with its presence spread worldwide. Through various spiritual and humanitarian activities, BAPS Perth, under the guidance and leadership of His Holiness Mahan Swami Maharaj, has taken part in regular annual food donation drives, distributing several tonnes of canned food to local charities, including the Salvation Army, the Spiers Centre and No Limits Perth.The organisation has prepared meals for bushfire volunteers and distributed healthcare packages during COVID lockdowns. BAPS has also raised money for the local hospital through fundraising walkathons and participating in Clean Up Australia Day and blood donation drives. The BAPS organisation is dedicated to community service, peace and harmony. I want to thank Yogesh Shah, Hank Wadia and Dylan Wadia for welcoming me to the organisation.","BAPS Swaminarayan Sanstha","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[12]/speech/talk.text/body/p[1]","Mr GOODENOUGH (Moore) ","(13:47):"
"0","0","0","1","1","Conroy, Pat MP","249127","Shortland","ALP","N/A","19"," The Liberal government hates Medicare. Thats why theres a GP crisis in Shortland right now. Shortland is the sixth oldest electorate in the country. We have a higher than average Indigenous population, and household income is below the state and national averages. My constituents rely on bulk billing and Medicare.The changes introduced by the government in 2020 now classify Shortland as metropolitan for bulk-billing incentives for GPs. This classification is absurd. Shortland is a regional electorate. To classify the region I represent as the same as Wentworth and North Sydney is a disgrace. On top of this, Lake Macquarie is not considered a distribution priority area anymore, meaning that overseas trained and bonded medical program doctors can no longer practise in the region. These decisions by the Morrison-Joyce government mean that we now have a chronic GP shortage and that practices are just not able to provide bulk-billing to the extent they used to. One certain practice advised me that they went from bulk-billing 80 per cent of their patients to just 20 per cent.On top of this, the Liberals have also gutted funding to the Hunters much-cherished GP access after-hours service. Belmont Hospital has cut its hours of operation for this service on weekends and public holidays in half. The Liberals pathological hatred of Medicare is hurting the people of Shortland and preventing them from accessing the health care that they need and deserve.","Shortland Electorate: Health Care","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[13]/speech/talk.text/body/p[1]","Mr CONROY (Shortland) ","(13:48):"
"0","0","0","1","1","Hamilton, Garth MP","291387","Groom","LNP","N/A","19"," Health care is an economic mainstay of the Toowoomba region, contributing around $1.6 billion to our regional economy and accounting for one in five jobs in our fair city. Thats why I was delighted to welcome the regional health minister, Dr David Gillespie, to our region last week. It was a vote of confidence in and a recognition of our reputation as a health hub. Our local hospitals and health services not only care for Toowoombas growing population but for our communities well into western Queensland and even down into northern New South Wales—and I send a shout-out to my family in Warialda, who always come to Toowoomba hospitals for their care.It was great to introduce Dr Gillespie to the heads of our major hospitals and key representatives from aged-care and medical-training courses. These local leaders were able to share some of the opportunities and challenges facing our region, particularly in attracting and retaining a skilled workforce. I thank the minister for listening and for announcing a $2 million boost to Southern Queensland Rural Health, to support allied health students to undertake placements at Goondir Health Services in St George.This will get more students out of Brisbane classrooms and into the bush, building up the health team around our hardworking GPs, who will also see their numbers bolstered through a recent change to our DPA status. That was very hard fought for, and won, by local clinics. This is excellent recognition of Toowoombas role in providing a hub-and-spoke model of health care that supports patients to live their best and healthiest lives in our regional communities.","Groom Electorate: Health Care","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[14]/speech/talk.text/body/p[1]","Mr HAMILTON (Groom) ","(13:50):"
"0","0","0","1","1","Murphy, Peta MP","133646","Dunkley","ALP","N/A","20"," Last week the Prime Minister came to my electorate and my community, and what did he do? He washed a young womans hair! Its such a shame that he didnt tell me he was coming, because I would have introduced him to a range of local people—the sorts of people who it seems that he just doesnt want to hear from—like Tracy, who is the hardest-working nurse you could ever hope to meet. She was in my office last week, crying, because she and her colleagues at Frankston Hospital are run off their feet and getting no recognition from the federal government.Or theres Matthew, who has an intellectual disability. All he wants to do is get a job. But because of cuts to his NDIS plan he cant even afford the transport to go to interviews. Or perhaps theres Joe, whose parents are in aged care—the aged-care system, which is in crisis. They got COVID, they were separated and isolated in dementia wards. They were so distressed at being left alone that they had to be sedated. Or there are the aged-care workers who are working shift after shift after shift to care for the most vulnerable Australians and who have had their pleas for help ignored by this federal government and by a minister who goes to the cricket. Or perhaps the Prime Minister could have talked to Rachel, who runs two GP clinics in Carrum Downs which cant get bulk-billing GPs to come and stay because of this governments policies.These are the real people in my electorate who I stand up for every day.","Dunkley Electorate","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[15]/speech/talk.text/body/p[1]","Ms MURPHY (Dunkley) ","(13:51):"
"0","0","0","1","1","McCormack, Michael MP","219646","Riverina","NATS","N/A","20"," Heres a bit of a fun fact: there are around 11,000 beaches in Australia, which means that someone could go to a new beach every day for the next 30 years and not go to the same beach twice. Isnt that fascinating? But there was a massive oversight this summer, because Wagga Waggas beach on the Murrumbidgee River was excluded from the top 20 beaches in Australia!","Riverina Electorate: Wagga Wagga","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[16]/speech/talk.text/body/p[1]","Mr McCORMACK (Riverina) ","(13:53):"
"0","0","0","1","1","Honourable members ","N/A","N/A","N/A","N/A","N/A","Honourable members interjecting—","Riverina Electorate: Wagga Wagga","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[16]/speech/talk.text/body/p[2]","N/A","N/A"
"0","0","0","1","1","MemberContinuation","219646","N/A","N/A","N/A","N/A","Mr McCORMACK: I can hear the roars of discontent about this absolute outrage! Two years ago it was included as No. 9, would you believe, Mr Deputy Speaker? It was the ninth-best beach in all of Australia. It was the first inland river beach to be included in that exclusive list. But, unbelievably and inexplicably, it has been excluded from this years a list. And what is No. 1? With all due respect to the member for OConnor, its Misery Beach.I believe that Wagga Waggas beach should be in the top 20, if not No. 1. This goes to the judges assessment of the beaches as to why Wagga Waggas beach isnt in that list. But hope is at hand: with the $9.2 million that Wagga Wagga City Council has as part of their Local Roads and Community Infrastructure program investment, theyre upgrading the river precinct. With the new playground, the new shade sails and everything else theyre investing in, Wagga Waggas beach will be back in the top 20, if not No. 1, very soon.","Riverina Electorate: Wagga Wagga","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[16]/speech/talk.text/body/p[3]","N/A","N/A"
"0","0","1","0","1","McCormack, Michael MP","219646","Riverina","NATS","N/A","20","20 McCormack, Michael MP 219646 Riverina NATS","Riverina Electorate: Wagga Wagga","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[16]/speech/continue/talk.start","N/A","N/A"
"0","0","0","1","1","Perrett, Graham Douglas MP","HVP","Moreton","ALP","N/A","20"," Today, Im making a big shout-out to Wendy Cox, who runs the Graceville Fine Foods & Deli, and her team. Everyone in Graceville knows Wendy. Last year, she received a Moreton Volunteers Award for the support she provided to my local community during the first year of the pandemic. Wendy needs a new award this year because Wendy and her team just keep on going. Wendy started the Thank you Nurse! campaign, making delicious dishes for the nurses working in Brisbanes COVID wards. My mum, Peggy Perrett, was a nurse, so I know the long hours that they work, the care they give to patients, the sacrifice they make in being away from their families and, often during a pandemic, putting themselves in harms way. So anyone whos supporting nurses is No. 1 in my book.The Thank you Nurse! campaign is a community supported enterprise of love. Locals have donated funds to buy food, and the cooking and delivery is done by Wendy, her chef and the deli staff and volunteers. While this pandemic has taken a terrible toll on our medical staff—people working day in and day out to keep people alive, sometimes particularly those unvaccinated—it has also shown us the generosity and community spirit many have in their hearts. Well done, Wendy. Well done to Chef Gareth, Tory and the rest of the staff at Graceville Fine Foods & Deli. Ive been going there for nearly 30 years. I know that they will keep making life a bit brighter for our wonderful nurses. Lets see if we can get another award for Wendy and her team at Graceville Fine Foods & Deli.","Cox, Ms Wendy","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[17]/speech/talk.text/body/p[1]","Mr PERRETT (Moreton) ","(13:55):"
"0","0","0","1","1","Laming, Andrew Charles MP","E0H","Bowman","LNP","N/A","20"," As a career supporter of choice and faith based education and values, many of us in Brisbane were shocked by the actions of Citipointe Christian College last week. Brian Mulherans notion of gender contracts is just revolting, and Im glad that they were consigned to history. More broadly in the scope of the Religious Discrimination Bill and these competing notions, Im strongly supporting the role of faith based education. But I will be guided in my vote by the experience of a family in my own electorate who today travels one hour across my city and back, twice a day, to find a school that will accept this child who was not accepted at a local school. The current provision that expulsion of these young children struggling with gender issues shall be prohibited is simply not enough, because these students are usually not expelled. Too often, theyre bullied out of schools by a range of other tactics that allow a school to say, We never expelled them. Its incredibly tragic.Lets remember for a moment, in this great tension between parents seeking a faith based education and board members and schools maintaining what they believe they stand for, that schools are not necessarily a place of delivering faith as much as a place delivering education for those students who are there for the right reasons. They deserve to complete their education without being forced out of schools in the absence of these protections.","Schools","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[18]/speech/talk.text/body/p[1]","Mr LAMING (Bowman) ","(13:56):"
"0","0","0","1","1","Rowland, Michelle MP","159771","Greenway","ALP","N/A","21"," Now more than ever, Western Sydney deserves better health infrastructure. The population of the north-west is forecast to soar, and its needs cannot be absorbed by Blacktown and Westmead hospitals alone. What Western Sydney residents want and need is a first-rate emergency ward at the long promised Rouse Hill Hospital. They do not want a glorified medical centre. Just last week, a local resident reached out to me, saying: Please keep fighting for an emergency department in Rouse Hill. I went to Westmead Hospital yesterday but gave up after hours of waiting for triage in the car park, with a crowd of other very sick, coughing elderly people lying on benches or in wheelchairs outside for hours. Its a disaster.That same week, the Daily Telegraph broke that the New South Wales Liberal government has disposed of hundreds of millions of dollars worth of dodgy PPE, and reports about an audit of NSW Health revealed that, in total, $775 million worth of COVID-19 inventory, including PPE, was either written off or impaired. Can you imagine what $775 million could have delivered for increased health capacity in Western Sydney? In the lead-up to the 2015 state election, the New South Wales Liberals promised to build a hospital at Rouse Hill to cater for this growth. Its now 2022, and they are still consulting on what capabilities and functions the hospital should have. Its not good enough. I will continue to fight for the people of Greenway to have the best health facilities possible.","Western Sydney: Health Care","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[19]/speech/talk.text/body/p[1]","Ms ROWLAND (Greenway) ","(13:58):"
"0","0","0","1","1","MemberInterjecting","265967","N/A","N/A","N/A","N/A"," The member for Mackellar has the call for 20 seconds.","Western Sydney: Health Care","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[19]/speech/talk.text/body/p[3]","N/A","N/A"
"0","0","1","0","1","Wallace, Andrew MP ","265967","Fisher","LNP","N/A","21","21 Wallace, Andrew MP (The SPEAKER) 265967 Fisher LNP","Western Sydney: Health Care","STATEMENTS BY MEMBERS","/hansard/chamber.xscript/debate[6]/subdebate.1[19]/speech/interjection/talk.start","N/A","N/A"
