"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","1","0","0","0","0","0","1","0","16","COURTICE, Benjamin","JQY","N/A","ALP","N/A","2275","I have observed ar meal times that the sugar basins are not so full as they generally are. I do not know whether the shortage applies particularly to the Australian Capital Territory, because, due to various causes, including industrial dislocation and transport difficulties, sugar shortages have occurred in various parts of the Commonwealth. I am sure, however, that in ordinary circumstances, and in the absence of any further undue dislocation, supplies of sugar will be sufficient to meet the needs of the people.","SUGAR","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[5]/answer/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","17","COURTICE, Benjamin","JQY","N/A","ALP","N/A","2275","On the 1st May Senator Aylett asked whether any experiments have been undertaken in Australia to grow the type of linseed from which linseed oil is obtained. The Minister for Commerce and Agriculture has advised that, in view of the insecure position of our linseed supplies from overseas, every encouragement is being given hy Commonwealth and State departments, to projects involving the local production of this oil crop. Experimental plantings on a commercial scale were inaugurated in collaboration with the New South Wale.? Government in 1045, with a promising variety of linseed developed by the New South Wales Department of Agriculture. Further efforts are being made in several States to . develop varieties suited to local conditions and all problems associated with the establishment of this new production are receiving close attention.","LINSEED OIL","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[6]/question/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","18","FOLL, Hattil","JZD","N/A","N/A","N/A","2276","In view of the great difficulties confronting Great Britain in connexion with its huge war debts, its serious shortage of foodstuffs, and its defence problems, will the Government give consideration to suggesting to the British Government the holding, at an early date, of an Imperial Conference in London, at which these problems could be discussed by representatives of all members of the Empire?","IMPERIAL CONFERENCE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[7]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","19","ASHLEY, William","K0W","N/A","ALP","N/A","2276","I am not prepared to make any representations to the United Kingdom Government as suggested by the honorable senator. I am sure that the Government is capable of handling the problems of Great Britain, and I consider that it would be impertinent to make the suggestion indicated by the honorable senator.","IMPERIAL CONFERENCE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[7]/answer/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","20","FRASER, James","KKR","N/A","N/A","N/A","2276","In view of the statement that the Postal Department has received applications for 80,000 telephone installations and that telephone equipment is in short supply, will the Postmaster-General assure me that Western Australia will receive a share of available equipment proportionate to that allocated to other States?","TELEPHONE SERVICES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[8]/question[1]/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","21","CAMERON, Donald","L8E","N/A","ALP","N/A","2276","I am able to give the assurance asked for by the honorable senator. I am also able to inform him that recently a conference of Deputy Directors of Posts and Telegraphs and other senior postal officials from each State made a thorough survey of the telephone situation. As a result, committees representing various tranches of the department have been set up in each State. They will thoroughly investigate the requirements of each State and, consistent with the availability of materials, will do everything possible to satisfy the demand for telephone installations. The department is now negotiating with the object of establishing additional factories and workshops in Australia so that it will not be dependent upon overseas sources for the supply of equipment. It hopes to be in a position soon to supply all 'telephone requirements, including the equipment needed for automatic exchanges in country areas.","TELEPHONE SERVICES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[8]/answer[1]/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","22","COOPER, Walter","JQP","N/A","N/A","N/A","2276","asked the Postmaster-General, upon notice - Is it a fact that during the day-time it sometimes takes up to two hours to obtain telephonic connexion between Canberra and Sydney? What steps, if any, have been taken during the past six months to improve the telephone service between these two capitals? In view of the recently announced telephone expansion programme and in view also of the importance of having speedy telephonic communication between the National capital and Sydney, especially when Parliament is sitting, will the Postmaster-General consider immediate improvements so as to reduce the delays and will he inform the Senate what steps he proposes to take?","TELEPHONE SERVICES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[8]/question[2]/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","23","CAMERON, Donald","L8E","N/A","N/A","N/A","2276","The answers to the honorable senator's questions are as follows : - The existing twelve trunk-line circuits between Canberra and Sydney are congested and the maximum delay to calls during very busy periods is about two hours. The importance of providing a prompt telephone service between those centr.es is fully recognized by the Postal Department and extensive line work has been proceeding for sonic months in order to prepare the trunk line route for the installation of a modern twelve-channel carrier wave system. The equipment for the twelve-channel system has been delivered and it is expected that the additional circuits will be available for use in September, 1947, when a substantial improvement in the service will be effected.","TELEPHONE SERVICES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[8]/answer[2]/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","24","COURTICE, Benjamin","JQY","N/A","ALP","N/A","2276","On the 8th May, Senator McLeay asked the following questions : -","WHEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[9]/question/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","24","COURTICE, Benjamin","JQY","N/A","N/A","N/A","N/A","I ask the Minister representing the Minister for Commerce and Agriculture what amount is still owing to the wheat-growers for 1045-46 season wheat that has been retained by the Australian Wheat Board on the Government's instructions? What doe3 the Government propose to do in relation to. the 1940-47 crop? Does the Government propose to establish a long-range plan in view of the adverse vote in some States against the Government's last wheat plan?","WHEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[9]/question/quote/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","24","COURTICE, Benjamin","JQY","N/A","N/A","N/A","N/A","The Minister for Commerce and Agriculture has now supplied the following information : - The 1945-40 pool is not yet complete. A fourth ac vance of (id. a bushel is being made this .month. >The 1946-47 crop was acquired and sales through the pool are being made in the usual way It is not the practice to deal with policy matters in reply to questions.","WHEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[9]/question/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","25","ARNOLD, James","K0N","N/A","N/A","N/A","2277","During the war many Australian manufacturers engaged, in the production of hand tools in order lo supply a need that could not be supplied from, overseas. 'Will the Minister for. Trade and Customs give protection to those manufacturers by withholding licences for the- importation of hand tools that are being made in adequate quantities in Australia?","HAND TOOLS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[10]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","26","COURTICE, Benjamin","JQY","N/A","ALP","N/A","2277","The Government has a full appreciation of the work that was : done by- manufacturers in producing hand tools in Australia during thewar, when such equipment could not be obtained from abroad. As far as I can ascertain, the quality of Australian-made tools used in carpentering and othertrades is good. The policy of the Government is to give every encouragement to Australian industries in this regard.. Even if Australian-made tools were not up to the standard of those made overseas, I believe that, .with the improved technique which is being developed . in Australia, the quality could be. made as high as that of imported tools without difficulty.","HAND TOOLS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[10]/answer/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","27","COURTICE, Benjamin","JQY","N/A","ALP","N/A","2277","On the 19th March and on. the 7th May, Senator Gibson asked questions relating to British contract prices for. Australian meat. The Minister for Commerce and Agriculture has now supplied the following information:-","MEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[11]/question/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","28","LARGE, William","KQH","N/A","N/A","N/A","2283","As a pipe smoker, I ask the Minister for Trade and Customs whether, in view of the difficulty of obtaining satisfactory smoking pipes, in Australia, he willconsider granting licences for the importation of such pipes from Great Britain and France in order that we may obtain pipes of a good kind? I am in sympathywith the idea of encouraging local production, but, until local manufacturers are put on their mettle by competition from overseas, I believe that we shall find that a rubbishy type of article will continue to be foisted upon us.","TOBACCO PIPES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[12]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","29","COURTICE, Benjamin","JQY","N/A","ALP","N/A","2283","It is difficult for. me to decide between the respective merits of local and imported pipes, be cause I am not a. pipe smoker nor do I indulge in pipe dreams. However, I am surprised to hear that Australian-made pipes are not acceptable to pipe smokers in this country. I shall make inquiries in the matter and furnish the honorable senator withan answer to his question.","TOBACCO PIPES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[12]/answer/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","30","COOPER, Walter","JQP","N/A","N/A","N/A","2283","Has Senator Ashley's attention been drawn to an article appearing in to-day's issue of Smith's Weekly in which it is stated that sworn testimony in the possession of that newspaper contains grave allegations against Commonwealth General Assurance Corporation Limited? In view of the serious nature of the allegations, will the Minister confer with the Prime Minister with a view to instituting an inquiry under the provisions of the Life Assurance Companies Act? Will the Minister arrange for a report on the result of the inquiry to be made available to the Senate?","COMMONWEALTH GENERAL A SSUR ANCE CORPORA TION LIMITED","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[13]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","31","ASHLEY, William","K0W","N/A","ALP","N/A","2283","The assistance given by newspapers to. honorable senators opposite is very evident from this question. The newspaper was published only to-day, and I have not had an opportunity of seeing it nor have most honorable senators. If a perusal of the article indicates that the matter requires inquiry the Government will investigate it.","COMMONWEALTH GENERAL A SSUR ANCE CORPORA TION LIMITED","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[13]/answer/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","32","BEERWORTH, Frederick","K1Q","N/A","N/A","N/A","2283","Is the Postmaster-General aware that housing shortages are causing inconvenience and delay in his department, particularly to country maintenance gangs and to employees paid on a daily basis? Is he aware thatmany suchemployees travel many miles to and from the department's country depots each day because of the shortage of accommodation, and that in one instance men are required to travel from Adelaide to Gawler, a distance of 25 miles? In view of this position, will the Government give consideration to building houses for the accommodation of postal officials, employees paid on a daily basis and linesmen?","HOUSING","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[14]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","33","CAMERON, Donald","L8E","N/A","ALP","N/A","2283","I am aware that there is a shortage of accommodation generally, butnot particularly for postal employees. However, the responsibility is not that of the Commonwealth Government; it rests with State governments. I am not aware of the circumstances mentioned by the honorable senator, but I shall have inquiries made and if it is possible for my department to do anything to improve conditions it will do so.","HOUSING","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[14]/answer/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","34","MCLACHLAN, James","KTX","N/A","N/A","N/A","2283","Residents of the Northern Territory are exempt from income tax, if they are engaged in primary production, fisheries or mining operations. 'Will the Government consider extending the same concession to residents of South Australia, particularly pastoralists and their employees who are occupying land immediately south of the border? At present they enjoy a slight concession but in common fairness they think that the rates should be brought into conformity.","TAXATION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[15]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","35","ASHLEY, William","K0W","N/A","ALP","N/A","2283","I shall bring the matter to the notice of the Treasurer for consideration.","TAXATION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[15]/answer/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","36","TANGNEY, Dorothy","K7Y","N/A","N/A","N/A","2283","Following on a question I asked last Thursday, and the answer given by the Minister for Health and Social Services, I now ask the Minister whether in view of the fact that the Opposition is still on strike in connexion with its representation, on the Social Security, Committee, will the Minister consider appointing a conciliation commissioner t'o arrange for the reconstitution of that committee, so that some of the many social problems awaiting solution may be investigated during the next parliamentary recess?","SOCIAL SECURITY COMMITTEE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[16]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","37","MCKENNA, Nicholas","KTN","N/A","ALP","N/A","2284","I acknowledge the. great value of the work that has hitherto been done by all members of the Social Security Committee, and I am not aware that the present, position is anything in the nature of a ' strike '; it may bp merely a boycott. In/any event I suggest that the intervention of a conciliation commissioner might have fruitful results, not only for the Parliament, hut also for myself and the country. Perhaps lids matter might be better pursued when the Senate reaches an item which appears later on the notice-paper.","SOCIAL SECURITY COMMITTEE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[16]/answer/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","38","FOLL, Hattil","JZD","N/A","NAT; UAP from 1931","N/A","2284","In view of the very great, shortage of timber in Australia and the fact that every effort is being made-to import timber, will the Minister for Trade, and- Customs, consider, lifting all duties on timber? The present duties impose a tax on building, and as such they should be discontinued until local timber becomes available.","TIMBER","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[17]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","39","COURTICE, Benjamin","JQY","N/A","ALP","N/A","2284","The importation, of, timber is. proceeding normally and Iiic timber, is being taken into. immediate use. in. the. building. trade. This matter has, previously been- considered, by, the Government, and it Ls believed, that the removal of the duty would not, result in the importation of any greater, quantity of timber.","TIMBER","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[17]/answer/talk.start/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","40","FOLL, Hattil","JZD","N/A","NAT; UAP from 1931","N/A","2284","But ifr would save £30 to the builder of a cottage.","TIMBER","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[17]/answer/interjection/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","41","COURTICE, Benjamin","JQY","N/A","N/A","N/A","2284","However, I shall; give consideration, to the honorable senator's request.","TIMBER","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[17]/answer/continue/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","42","N/A","N/A","N/A","N/A","N/A","N/A","Stoppages at Mines.","COAL","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[18]/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","43","MCLEAY, George","KUA","N/A","N/A","N/A","2284","Can- the Minister for Supply,.- and Shipping say whether' it is a fact that, there is a strike at twelve coal mines in New South, Wales- to-d'ay? Is: the- strike against- the Joint Coal Hoard,, the conciliation., commissioner, the Government of- New South Wales or the Government of, the Commonwealth? What steps does the Government propose to take, to settle the strike if, the conciliation commissioner has failed to settle the matter?","COAL","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[18]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","44","ASHLEY, William","K0W","N/A","ALP","N/A","2284","I am i not. aware that there is a strike at twelve coal' mines in New South Wales, to-day;. I can assure the honorable senator, that every step- is taken- to kee.p the mines iii production,, although I must, admit that the Goy.er-nm.ent has npt had. any more success, than previous governments, in this regaa-4. 1 do hope* however., that the establishment of the Joint Coal Board and the judicial authority set, up, with that hoard w.ill. have the effect of, minimizing, industrial unrest in. the industry.","COAL","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[18]/answer/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","45","FINLAY, Alexander","JZ8","N/A","N/A","N/A","2284","asked the Minister for Trade and- Customs-, upon notice - What are the causes of new car shortage in Australia? 2, Are the shortages due to anything which it is in the Government's power to remove? Ave motor car bodies being manufactured in Australia in sufficient- quantities to cope with chassis . imports; if npt. what are the principal causes of' the hold-up in bodies, and what makes of bodies are in. short supply?","MOTOR VEHICLES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[19]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","46","COURTICE, Benjamin","JQY","N/A","ALP","N/A","2284","The answers to the honorable senator's questions are' as follows.:- The principal cause of the shortage of new cars in Australia is, the loss of production in the manufacturing, countries during the war years. The present exceptional demand overseas for new vehicles is such that the motor industry is unable to supply the whole of the quantity of new chassis which Australia is prepared to take. The industry has not been able to keep pace with production schedules owing to scarcity of essential materials and other factors which have limited the output. A contributory reason for the shortage is the difficulty of maintaining, production of locally built and assembled bodies for the chassis, which have been imported due mainly to the scarcity of steel, sheets and other material requirements. The productive capacity for motor body building in Australia is sufficient to supply normal requirements, but the available production has been directed towards supplying bodies for the chassis ot makes in greatest demand. I understand that this has resulted in delays, in equipping some types of chassis with bodies, but the causes ot such delays are due to factors over which the Government has no control. No. The Government has- endeavoured to relieve the position by seeking new sources of supply of deep drawing auto body type steel sheets, but this type of sheet is not available in sufficient quantities to supply any appreciable portion of Australia's requirements.","MOTOR VEHICLES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[19]/answer/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","47","COOPER, Walter","JQP","N/A","N/A","N/A","2285","asked the Minister for Supply and Shipping, upon notice - How many seaman will be affected by the operation of the Seamen's Compensation Bill 1947? What have been the total compensation payments during each of the past ten years? Taking the figures over the past ten years as an average, what will be the estimated extra cost - (a) per seaman, and (b) of Workers' Compensation Insurance to be borne by the shipping companies as a result of the 1947 bill? How do the proposed new compensation rates compare with (a) compensation for seamen on interstate vessel's; and (b) compensation for State railways and other employees?","SEAMEN'S COMPENSATION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[20]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","48","ASHLEY, William","K0W","N/A","ALP","N/A","2285","The answers to the honorable senator's questions are as follows: - At any one time there are about 3,600 seamen employed in the Australian Mercantile Marine, excluding officers who are not covered by the Seamen's Compensation Act.The a verage number of compensation cases per year since 1938 has been 47. For the purpose of proper comparison, the figures quoted are those since the act was amended in 1938. Thetotal payments each year were: - It is not possible toestimate extra costs involved in the proposed bill because weekly payments to the seaman himself have been reduced, and increased benefits given to wives and children. No estimate can be made of the accidents that will occur to married seamen or of thenumber of dependants they will have, nor of the severity of the injuries. Extra insurance costs cannot be estimated. Claims made on shipping companies arc paid by mutual protection clubs, and calls are made on the industry in accordance with the amounts actually paid for various liabilities of which seamen's compensation is only one. It is difficult to compare the various State compensation acts with one another or with the Seamen's Compensation Act. Some features, however, can be compared. (State acts cover all workers, including seamen): - Each State act is limited to workers not earning more than a certain amount, which varies from £416 in Tasmania to £750 in New South Wales, Victoria and Queensland. There is no limit in the Seamen's Compensation Act. The maximum payments in case of. death are - Seamen's Compensation Act (proposed in bill) - £800 plus £25 for each dependent child. Commonwealth Employees Compensation Act - £800 plus £25 for each dependent child. New South Wales - £800 plus £25 for each dependent child. Victoria - £l,000 plus £25 for each dependent child. Queensland - £800 plus £25 for each dependent child. South Australia - £750. Western Australia - £750. Tasmania - £1,000 plus £25 for each dependent child. Maximum medical and hospital expenses allowed are - Seamen's Compensation Act (proposed in bill)- £100. Commonwealth Employees Compensation Act- £100. New South Wales - £50 (extra in special cases ) . Victoria - £75 (£100 in special cases). Queensland - £50. South Australia - £25. Western Australia - £100. Tasmania - £50. Maximum aggregate of weekly payments in case of total and permanent incapacity - Seamen's Compensation Act (proposed in bill) -No limit. Commonwealth Employees Compensation Act - No limit. New South Wales - No limit. Victoria - £1,250. Queensland - £1,000. South Australia-£800. Western Australia - £750. Tasmania - -£1,250. South Australia, Western Australia and Tasmania make no provision for injury whilst travelling to and from work. The other States provide such cover. The Commonwealth does likewise for its own employees, and similar provision is included in the bill to amend the Seamen's Compensation Act.","SEAMEN'S COMPENSATION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[20]/answer/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","49","N/A","N/A","N/A","N/A","N/A","N/A","Australian Representation","NETHERLANDS EAST INDIES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[21]/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","50","COOPER, Walter","JQP","N/A","N/A","N/A","2285","asked the Leader of the Senate, upon notice - Is it a fact that the Dutch maintain a highly efficient information service in Melbourne which is the centre for the distribution of considerable propaganda and other information in Australia.? Is it a fact that Australia has no information service in the East Indies and that our representation is a consul-general in Batavin working without a. staff? If so, what action does the Australian Government intend to take to ensure that this country will have adequate representation and also be ina position to conduct a publicity and information service in the East Indies?","NETHERLANDS EAST INDIES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[21]/question/talk.start/para","N/A","N/A","N/A"
